Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Acquired,Pos Summary
178,Andres Galarraga\galaran01,40,TEX,72,271,-6,0,-1,0,-5,-11,-1.1,10,-1,-0.1,.485,.493,-0.1,-0.4,-1,$6000000,Free Agency,D3
179,Ron Gant\gantro01,36,OAK,34,93,1,1,0,-3,-2,-4,-0.4,3,0,0.0,.489,.498,0.3,-0.5,3,,Traded,D7
180,Rich Garces\garceri01,30,BOS,3,2,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.483,.500,-0.1,0.0,-1,$1375000,Free Agency,1
181,Freddy Garcia\garcifr03,24,SEA,2,9,-2,0,0,0,1,0,0.0,0,0,0.0,.486,.500,0.0,0.0,0,$425000,Traded,1
182,Karim Garcia*\garcika01,25,CLE,20,50,4,0,0,-4,-1,-1,0.0,2,1,0.1,.498,.500,0.5,-0.5,5,,Free Agency,9/73
183,Nomar Garciaparra\garcino01,27,BOS,21,91,3,-1,0,-2,1,1,0.1,3,5,0.5,.506,.501,0.6,-0.1,7,$7250000,Amateur Draft,6
184,Jon Garland\garlajo01,21,CHW,4,2,-1,0,0,0,0,0,0.0,0,0,0.0,.492,.500,0.0,0.0,0,,Traded,1
185,Chris George*\georgch02,21,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,1
186,Jason Giambi*\giambja01,30,OAK,154,671,78,0,-2,4,-9,71,6.8,25,95,9.2,.544,.541,8.7,-0.4,91,$4103333,Amateur Draft,*3D
187,Jeremy Giambi*\giambje01,26,OAK,124,443,14,-2,-1,-10,-8,-7,-0.6,17,10,1.0,.495,.496,2.0,-1.7,20,$282500,Traded,D973
188,Jay Gibbons*\gibboja01,24,BAL,73,246,1,1,0,2,-4,0,0.0,9,9,0.9,.500,.500,0.7,-0.2,7,$200000,Rule 5 Draft,D7/3
189,Benji Gil\gilbe01,28,ANA,104,278,4,-1,0,0,1,4,0.4,10,14,1.4,.503,.502,1.4,0.1,14,$350000,Free Agency,643D/8
190,Geronimo Gil\gilge01,25,BAL,17,66,-1,0,0,-2,1,-2,-0.1,2,1,0.1,.492,.499,0.3,-0.1,3,,Traded,2
191,Matt Ginter\gintema01,23,CHW,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,1
192,Charles Gipson\gipsoch01,28,SEA,94,72,-3,1,0,3,-3,-2,-0.2,3,1,0.1,.498,.499,-0.2,0.1,-2,$235000,Amateur Draft,78D9/564
193,Troy Glaus\glaustr01,24,ANA,161,708,26,2,-1,-3,3,28,2.8,26,54,5.2,.517,.516,5.5,0.1,57,$1250000,Amateur Draft,*5/D6
194,Gary Glover\glovega01,24,CHW,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$200000,Traded,1
195,Ryan Glynn\glynnry01,26,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$240000,Amateur Draft,1
196,Chris Gomez\gomezch02,30,TBD,58,206,6,0,0,0,3,9,0.9,8,16,1.6,.515,.505,1.6,0.3,17,,Free Agency,6
197,Alex Gonzalez\gonzaal01,28,TOR,154,703,-21,-1,-1,10,9,-5,-0.4,25,20,2.0,.497,.497,0.9,2.0,9,$4250000,Free Agency,*6
198,Juan Gonzalez\gonzaju03,31,CLE,140,595,34,1,-1,-3,-7,23,2.3,22,46,4.4,.516,.514,4.7,-0.9,49,$10000000,Free Agency,*9D
199,Tony Graffanino\graffto01,29,CHW,74,169,1,0,0,5,1,7,0.7,6,13,1.3,.509,.504,0.8,0.6,8,$375000,Traded,54/6D73
200,Craig Grebeck\grebecr01,36,BOS,23,43,-10,0,0,0,1,-9,-0.9,2,-8,-0.8,.460,.494,-0.7,0.1,-7,$700000,Free Agency,6
201,Steve Green\greenst01,23,ANA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
202,Todd Greene\greento02,30,NYY,35,100,-8,-1,-1,-5,2,-13,-1.2,4,-9,-0.9,.465,.492,-0.4,-0.3,-4,,Free Agency,2/D
203,Rusty Greer*\greerru01,32,TEX,62,279,1,1,0,-6,-2,-7,-0.7,10,3,0.3,.489,.496,0.8,-0.8,9,$4600000,Amateur Draft,7/D
204,Ben Grieve*\grievbe01,25,TBD,154,639,5,0,0,-7,-8,-10,-0.9,24,14,1.4,.494,.494,2.0,-1.4,21,$2750000,Traded,*97D
205,Jason Grimsley\grimsja01,33,KCR,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$750000,Free Agency,1
206,Buddy Groom*\groombu01,35,BAL,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2000000,Free Agency,1
207,Eddie Guardado\guarded01,30,MIN,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1800000,Amateur Draft,1
208,Carlos Guillen#\guillca01,25,SEA,140,523,-6,2,1,10,7,14,1.4,20,34,3.3,.510,.508,2.3,1.7,24,$285000,Traded,*6/D
209,Jose Guillen\guilljo01,25,TBD,41,145,-2,0,0,5,-2,1,0.2,5,7,0.7,.503,.501,0.1,0.4,1,$975000,Traded,9/D
210,Mark Guthrie\guthrma01,35,OAK,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1800000,Free Agency,1
211,Cristian Guzman#\guzmacr01,23,MIN,118,527,8,5,2,8,7,30,3.0,19,49,4.8,.525,.518,4.0,1.5,41,$325000,Traded,*6
212,Jerry Hairston\hairsje02,25,BAL,159,602,-16,1,0,-4,4,-15,-1.4,23,8,0.8,.491,.491,1.2,0.1,12,$235000,Amateur Draft,*4
213,John Halama*\halamjo01,29,SEA,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.472,.500,0.0,0.0,0,$425000,Traded,1
214,Toby Hall\hallto02,25,TBD,49,196,0,-1,0,1,3,3,0.3,7,10,1.0,.506,.502,0.9,0.4,9,,Amateur Draft,2
215,Roy Halladay\hallaro01,24,TOR,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.470,.500,0.0,0.0,0,,Amateur Draft,1
216,Shane Halter\haltesh01,31,DET,136,507,12,1,-2,0,4,14,1.5,19,33,3.3,.510,.509,3.2,0.5,33,$420000,Waivers,56/3D
217,Joey Hamilton\hamiljo02,30,TOR,1,3,0,0,0,0,0,1,0.1,0,1,0.1,.558,.500,0.1,0.0,1,$7250000,Traded,1
218,Travis Harper*\harpetr01,25,TBD,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$202000,Free Agency,/1
219,Willie Harris*\harriwi02,23,BAL,9,25,-4,0,0,-1,0,-5,-0.5,1,-4,-0.4,.450,.497,-0.2,-0.1,-2,,Amateur Draft,/8
220,Ken Harvey\harveke01,23,KCR,4,12,0,-1,0,0,0,-2,-0.2,0,-2,-0.2,.448,.499,-0.1,-0.1,-1,,Amateur Draft,/3D
221,Chad Harville\harvich01,24,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$204000,Amateur Draft,/1
222,Shigetoshi Hasegawa\hasegsh01,32,ANA,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1500000,Purchased,1
223,Bill Haselman\haselbi01,35,TEX,47,140,-3,-1,-1,1,2,-1,-0.1,5,4,0.4,.498,.499,0.3,0.4,3,$800000,Traded,2
224,Scott Hatteberg*\hattesc01,31,BOS,94,316,-7,-1,0,-20,4,-24,-2.3,12,-12,-1.2,.475,.486,0.8,-1.5,8,$1050000,Amateur Draft,2/D
225,LaTroy Hawkins\hawkila01,28,MIN,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1450000,Amateur Draft,1
226,Rick Helling\helliri01,30,TEX,2,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.470,.500,-0.1,0.0,-1,$4500000,Traded,1
227,Doug Henry\henrydo01,37,KCR,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1200000,Free Agency,1
228,Pat Hentgen\hentgpa01,32,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$4500000,Free Agency,/1
229,Gil Heredia\heredgi01,35,OAK,1,3,0,0,0,0,0,0,0.0,0,0,0.0,.533,.500,0.0,0.0,0,$3300000,Free Agency,1
230,Adrian Hernandez\hernaad01,26,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,/1
231,Orlando Hernandez\hernaor01,35,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$2050000,Amateur Free Agent,1
232,Ramon Hernandez\hernara02,25,OAK,136,509,-6,-4,0,6,8,4,0.4,19,23,2.3,.503,.502,1.7,1.4,17,$245000,Amateur Free Agent,*2/3
233,Roberto Hernandez\hernaro01,36,KCR,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$6000000,Traded,1
234,Bobby Higginson*\higgibo02,30,DET,147,634,16,-3,-1,4,-6,11,1.1,24,34,3.4,.507,.507,2.9,-0.1,30,$5325000,Amateur Draft,*7/D
235,Erik Hiljus\hiljuer01,28,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,1
236,Glenallen Hill\hillgl01,36,ANA,16,66,-11,0,-1,0,-1,-13,-1.3,2,-10,-1.1,.417,.492,-1.1,-0.1,-10,$1500000,Traded,D
237,Ken Hill\hillke01,35,TBD,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$750000,Free Agency,/1
238,Shea Hillenbrand\hillesh02,25,BOS,139,493,-13,-3,2,-2,2,-14,-1.3,18,4,0.4,.490,.491,0.6,0.1,7,$200000,Free Agency,*5/3D
239,AJ Hinch\hincha.01,27,KCR,45,134,-13,-1,0,-1,2,-12,-1.2,5,-7,-0.7,.473,.493,-0.6,0.2,-6,$260000,Traded,2/D
240,Sterling Hitchcock*\hitchst01,30,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
241,Denny Hocking#\hockide01,31,MIN,112,363,-12,3,0,-4,1,-12,-1.1,14,2,0.2,.490,.493,0.6,-0.2,6,$900000,Amateur Draft,643D/5789
242,Dave Hollins#\hollida01,35,CLE,2,7,0,0,0,0,0,-1,-0.1,0,0,0.0,.468,.500,0.0,0.0,0,,Free Agency,/D
243,Chris Holt\holtch01,29,DET,2,4,0,0,0,0,1,1,0.1,0,1,0.1,.525,.500,0.1,0.0,1,$1850000,Traded,1
244,Mike Holtz*\holtzmi01,28,ANA,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$705000,Amateur Draft,1
245,Paul Hoover\hoovepa01,25,TBD,3,4,0,0,0,0,0,0,0.0,0,0,0.0,.487,.500,0.0,0.0,0,,Amateur Draft,/2
246,Bob Howry*\howrybo01,27,CHW,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$375000,Traded,1
247,Mike Hubbard\hubbami01,30,TEX,5,11,0,0,0,-1,0,-1,-0.1,0,0,0.0,.489,.500,0.1,-0.1,1,,Free Agency,/2
248,Trent Hubbard\hubbatr01,37,KCR,5,12,-1,0,0,-1,0,-2,-0.2,0,-1,-0.1,.464,.499,0.0,-0.1,0,,Free Agency,/89
249,Tim Hudson\hudsoti01,25,OAK,4,8,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.482,.500,-0.1,0.0,-1,$525000,Amateur Draft,1
250,Aubrey Huff*\huffau01,24,TBD,111,434,-14,-1,-3,-6,-1,-25,-2.4,16,-8,-0.8,.478,.485,-0.3,-0.7,-2,,Amateur Draft,5D3
251,Torii Hunter\hunteto01,25,MIN,148,603,1,0,2,20,3,26,2.6,23,48,4.7,.517,.516,2.8,2.4,29,$230000,Amateur Draft,*8
252,Raul Ibanez*\ibanera01,29,KCR,104,312,7,-1,0,-2,-5,-1,0.0,12,11,1.1,.499,.500,1.3,-0.7,13,,Free Agency,D973/85
253,Brandon Inge\ingebr01,24,DET,79,202,-19,-2,0,7,4,-10,-1.0,8,-3,-0.3,.487,.494,-1.0,1.1,-10,$200000,Amateur Draft,2
254,Jason Isringhausen\isrinja01,28,OAK,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3300000,Traded,1
255,Cesar Izturis#\izturce01,21,TOR,46,140,-6,2,2,-1,1,-2,-0.2,5,4,0.4,.496,.499,0.4,0.1,4,,Amateur Free Agent,4/6
256,Ryan Jackson*\jacksry01,29,DET,79,126,-7,1,1,-2,-4,-12,-1.2,5,-7,-0.7,.485,.493,-0.5,-0.5,-5,$250000,Free Agency,379/D
257,John Jaha\jahajo01,35,OAK,12,52,-7,0,0,0,-1,-9,-0.9,2,-7,-0.7,.425,.494,-0.7,-0.1,-7,$3250000,Free Agency,D
258,Stan Javier#\javiest01,37,SEA,89,323,5,3,1,10,-3,16,1.7,12,29,2.8,.518,.510,1.8,0.8,18,$1500000,Free Agency,789/3D
259,Robin Jennings*\jenniro01,29,OAK,20,55,-4,0,0,-2,-1,-6,-0.6,2,-4,-0.4,.469,.496,-0.3,-0.3,-3,$290000,Free Agency,9/37D
260,Marcus Jensen#\jensema01,28,2TM,12,29,-4,-1,0,1,0,-3,-0.3,1,-2,-0.2,.475,.498,-0.3,0.2,-3,,Free Agency,/2
261,Derek Jeter\jeterde01,27,NYY,150,686,31,7,0,-17,9,29,2.9,24,54,5.2,.519,.517,6.8,-0.7,70,$12600000,Amateur Draft,*6
262,Brett Jodie\jodiebr01,24,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
263,Adam Johnson\johnsad01,21,MIN,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.467,.500,0.0,0.0,0,,Amateur Draft,/1
264,Jason Johnson\johnsja02,27,BAL,2,4,0,0,0,0,1,1,0.1,0,1,0.1,.533,.500,0.1,0.0,1,$350000,Traded,1
265,Jonathan Johnson\johnsjo08,26,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$202500,Amateur Draft,/1
266,Mark Johnson*\johnsma02,25,CHW,61,211,-3,0,0,3,3,3,0.4,8,11,1.1,.506,.502,0.8,0.7,8,,Amateur Draft,2
267,Nick Johnson*\johnsni01,22,NYY,23,78,-4,0,0,1,-1,-5,-0.5,3,-2,-0.2,.480,.497,-0.2,-0.1,-2,,Amateur Draft,3/D
268,Russ Johnson\johnsru01,28,TBD,85,288,8,-1,0,-3,2,6,0.6,11,17,1.6,.507,.503,1.9,-0.1,20,$270000,Traded,54/6D
269,Jacque Jones*\jonesja05,26,MIN,149,520,-3,0,1,2,-5,-6,-0.5,20,14,1.3,.496,.496,1.1,-0.2,11,$275000,Amateur Draft,*7/D89
270,Todd Jones*\jonesto02,33,2TM,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3975000,Traded,1
271,Wally Joyner*\joynewa01,39,ANA,53,161,-6,-2,0,4,-3,-7,-0.7,6,-1,-0.1,.487,.496,-0.5,0.1,-5,$200000,Free Agency,3/D
272,Mike Judd\juddmi01,26,2TM,1,1,0,0,0,0,0,0,0.0,0,0,0.0,.484,.500,0.0,0.0,0,$208000,Conditional Deal,/1
273,Jorge Julio\juliojo01,22,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
274,David Justice*\justida01,35,NYY,111,439,-3,-1,1,1,-9,-12,-1.1,16,5,0.5,.490,.493,0.4,-0.7,4,$7800000,Traded,D79
275,Gabe Kapler\kaplega01,25,TEX,134,556,4,2,1,-17,3,-8,-0.7,21,13,1.3,.494,.495,3.0,-1.3,30,$450000,Traded,*8/D
276,Steve Karsay\karsast01,29,CLE,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2700000,Traded,1
277,Randy Keisler*\keislra01,25,NYY,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.470,.500,0.0,0.0,0,,Amateur Draft,1
278,Adam Kennedy*\kennead01,25,ANA,137,532,-16,0,1,7,3,-4,-0.4,20,16,1.6,.497,.497,0.8,1.1,9,$280000,Traded,*4/D
279,Joe Kennedy\kennejo04,22,TBD,2,4,0,0,0,0,1,0,0.0,0,0,0.0,.510,.500,0.0,0.0,0,,Amateur Draft,1
280,Bobby Kielty#\kieltbo01,24,MIN,37,118,-2,-1,0,0,-1,-3,-0.3,4,1,0.1,.491,.498,0.1,-0.1,1,,Amateur Free Agent,987/D
281,Sun-Woo Kim\kimsu01,23,BOS,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Free Agent,1
282,Gene Kingsale#\kingsge01,24,2TM,13,22,1,1,0,1,0,2,0.2,1,3,0.3,.518,.501,0.2,0.1,2,,Amateur Free Agent,/8
283,Mike Kinkade\kinkami01,28,BAL,61,177,-1,0,-1,-4,-2,-9,-0.9,7,-3,-0.3,.485,.494,0.2,-0.6,2,$215000,Traded,75D/392
284,Brandon Knight*\knighbr01,25,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Rule 5 returned,/1
285,Chuck Knoblauch\knoblch01,32,NYY,137,600,-10,6,0,-2,-6,-12,-1.2,22,10,1.0,.491,.492,1.2,-0.8,12,$6000000,Traded,7D
286,Billy Koch\kochbi01,26,TOR,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$733333,Amateur Draft,1
287,Ryan Kohlmeier\kohlmry01,24,BAL,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$230000,Amateur Draft,1
288,Danny Kolb\kolbda01,26,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$202500,Amateur Draft,1
289,Paul Konerko\konerpa01,25,CHW,156,650,16,-2,-2,-4,-9,-1,0.0,24,23,2.3,.499,.499,2.7,-1.2,27,$2300000,Traded,*3D
290,Corey Koskie*\koskico01,28,MIN,153,649,16,6,-1,16,3,40,4.0,24,64,6.3,.525,.524,4.8,1.9,49,$300000,Amateur Draft,*5/D
291,Tim Laker\lakerti01,31,CLE,16,40,-2,0,0,-2,1,-4,-0.4,2,-2,-0.3,.476,.498,-0.1,-0.1,0,,Free Agency,2/1
292,Mike Lamb*\lambmi01,25,TEX,76,306,1,0,0,0,1,2,0.2,11,13,1.3,.502,.501,1.3,0.2,13,,Amateur Draft,5
293,Tom Lampkin*\lampkto01,37,SEA,79,231,-6,1,1,1,4,1,0.1,9,9,0.9,.501,.500,0.8,0.5,8,$1100000,Free Agency,2/D9
294,Mike Lansing\lansimi01,33,BOS,106,382,-10,-2,0,-6,5,-13,-1.2,14,1,0.1,.488,.492,0.7,0.0,7,$6250000,Traded,64
295,Chris Latham#\lathach01,28,TOR,43,84,0,0,0,3,-1,2,0.2,3,5,0.5,.505,.501,0.3,0.2,3,,Free Agency,79/8
296,Matt Lawton*\lawtoma02,29,MIN,103,444,12,1,-1,-1,-4,6,0.7,17,23,2.2,.506,.504,2.4,-0.5,24,$3900000,Amateur Draft,9/D
297,Matt LeCroy\lecroma01,25,MIN,15,42,6,-1,0,0,-1,5,0.5,2,7,0.6,.531,.503,0.6,-0.1,7,,Amateur Draft,/D23
298,Ricky Ledee*\ledeeri01,27,TEX,78,272,-11,-1,1,-6,-2,-19,-1.9,10,-9,-0.9,.476,.488,-0.3,-0.8,-3,$406500,Traded,98/7
299,Carlos Lee\leeca01,25,CHW,150,605,0,-1,-1,2,-7,-8,-0.7,23,15,1.5,.495,.495,1.3,-0.4,13,$400000,Amateur Free Agent,*7D
300,Al Levine*\levinal01,33,ANA,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$715000,Waivers,1
301,Darren Lewis\lewisda01,33,BOS,82,180,-4,-3,0,3,-3,-7,-0.7,7,-1,-0.1,.491,.496,-0.3,0.1,-3,$2500000,Free Agency,978/D
302,Mark Lewis\lewisma01,31,CLE,6,13,-3,0,0,0,0,-3,-0.3,0,-3,-0.3,.446,.498,-0.3,0.0,-2,,Free Agency,/54
303,Cory Lidle\lidleco01,29,OAK,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.471,.500,0.0,0.0,0,,Traded,1
304,Jeff Liefer*\liefeje01,26,CHW,83,279,2,-1,0,-8,-3,-10,-0.9,10,1,0.1,.489,.494,0.8,-1.0,8,,Amateur Draft,735D/9
305,Ted Lilly*\lillyte01,25,NYY,2,3,-1,0,0,0,0,0,0.0,0,0,0.0,.478,.500,0.0,0.0,0,,Traded,1
306,Jose Lima\limajo01,28,DET,1,1,0,0,0,0,0,0,0.0,0,0,0.0,.486,.500,0.0,0.0,0,,Traded,1
307,Esteban Loaiza\loaizes01,29,TOR,3,2,-1,0,0,0,0,0,0.0,0,0,0.0,.490,.500,0.0,0.0,0,$4250000,Traded,1
308,James Lofton#\loftoja01,27,BOS,8,28,-3,0,0,-2,0,-5,-0.5,1,-4,-0.4,.441,.497,-0.2,-0.1,-2,,Purchased,/6
309,Kenny Lofton*\loftoke01,34,CLE,133,576,-9,2,1,1,3,-2,-0.1,21,19,1.9,.499,.499,1.8,0.5,18,$8000000,Free Agency,*8
310,Kyle Lohse\lohseky01,22,MIN,2,5,0,0,0,0,1,1,0.1,0,1,0.1,.553,.501,0.1,0.0,1,,Traded,1
311,Terrence Long*\longte01,25,OAK,162,687,-6,0,1,1,-2,-6,-0.5,26,20,2.0,.497,.497,1.8,0.1,19,$240750,Traded,*879
312,Albie Lopez\lopezal02,29,TBD,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.464,.500,-0.1,0.0,-1,$2975000,Expansion Draft,1
313,Felipe Lopez#\lopezfe01,21,TOR,49,192,-5,-1,1,3,1,-1,-0.1,7,6,0.6,.497,.499,0.3,0.4,3,,Amateur Draft,5/6
314,Luis Lopez\lopezlu03,27,TOR,41,128,-6,-1,-2,-2,0,-11,-1.0,5,-6,-0.6,.475,.494,-0.4,-0.2,-4,,Free Agency,5/3D
315,Derek Lowe\lowede01,28,BOS,4,1,0,0,0,0,0,0,0.0,0,0,0.0,.496,.500,0.0,0.0,0,$2125000,Traded,1
316,Sean Lowe\lowese01,30,CHW,3,3,0,0,0,0,0,0,0.0,0,0,0.0,.495,.500,0.0,0.0,0,$300000,Traded,1
317,Mark Lukasiewicz*\lukasma01,28,ANA,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Waivers,1
318,Fernando Lunar\lunarfe01,24,BAL,64,180,-9,-2,0,4,3,-4,-0.4,7,3,0.3,.494,.498,-0.1,0.7,-1,$205000,Traded,2
319,Brandon Lyon\lyonbr01,21,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,1
320,Mike MacDougal#\macdomi01,24,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
321,Jose Macias#\maciajo01,29,DET,137,534,-1,2,1,6,2,10,1.1,20,30,3.0,.507,.506,2.4,0.9,24,$240000,MinorLg Draft,584/97D
322,Calvin Maduro\madurca01,26,BAL,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$210000,Free Agency,1
323,Wendell Magee\mageewe01,28,DET,90,233,0,0,-1,3,-2,1,0.1,9,10,1.0,.501,.501,0.6,0.2,6,$275000,Traded,879D
324,Mike Magnante*\magnami01,36,OAK,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$900000,Free Agency,1
325,Chris Magruder#\magruch01,24,TEX,17,31,-3,0,0,1,0,-3,-0.3,1,-1,-0.2,.485,.498,-0.2,0.1,-2,,Traded,/798
326,Pat Mahomes\mahompa01,30,TEX,4,1,0,0,0,0,0,1,0.1,0,1,0.1,.515,.500,0.1,0.0,1,$500000,Free Agency,1
327,Al Martin*\martial03,33,SEA,100,324,-4,-1,2,6,-4,-1,-0.1,12,11,1.1,.499,.499,0.5,0.2,5,$5000000,Traded,7D/89
328,Edgar Martinez\martied01,38,SEA,132,581,43,-2,-2,0,-12,28,2.8,21,49,4.8,.521,.517,4.8,-1.1,49,$5500000,Amateur Free Agent,*D/3
329,Felix Martinez#\martife01,27,TBD,77,238,-10,1,-1,-7,4,-12,-1.2,9,-3,-0.3,.484,.493,0.3,-0.2,3,$255000,Waivers,64
330,Pedro Martinez\martipe02,29,BOS,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$13000000,Traded,1
331,Tino Martinez*\martiti02,33,NYY,154,635,10,-1,0,-2,-8,-1,0.0,24,23,2.3,.499,.499,2.4,-0.9,24,$6300000,Traded,*3/D
332,Ruben Mateo\mateoru01,23,TEX,40,147,-4,1,0,-8,-1,-12,-1.2,6,-7,-0.6,.471,.493,0.1,-0.9,1,$300000,Amateur Free Agent,9
333,T.J. Mathews\mathet.01,31,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$1900000,Traded,1
334,Luis Matos\matoslu01,22,BAL,31,112,-1,1,0,1,0,1,0.1,4,5,0.5,.502,.500,0.4,0.1,4,$226000,Amateur Draft,89/7
335,Jason Maxwell\maxweja01,29,MIN,39,78,-6,1,0,-2,0,-7,-0.6,3,-4,-0.4,.484,.496,-0.2,-0.1,-2,$215000,Free Agency,65/4D
336,Brent Mayne*\maynebr01,33,KCR,51,180,-13,-1,-1,-3,3,-15,-1.5,7,-8,-0.8,.471,.491,-0.5,0.0,-5,,Traded,2
337,Joe Mays#\maysjo01,25,MIN,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.470,.500,0.0,0.0,0,$260000,Traded,1
338,Dave McCarty\mccarda01,31,KCR,98,230,-3,1,-1,-5,-4,-14,-1.3,9,-5,-0.5,.486,.492,0.0,-0.9,0,$750000,Purchased,3/7D9
339,Quinton McCracken#\mccraqu01,30,MIN,24,70,-5,-1,0,0,-1,-7,-0.7,3,-4,-0.4,.472,.496,-0.4,-0.1,-4,,Free Agency,/D798
340,Allen McDill*\mcdilal01,29,BOS,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,1
341,Donzell McDonald#\mcdondo01,26,NYY,5,4,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,/87
342,John McDonald\mcdonjo03,26,CLE,17,25,-3,-1,0,0,0,-3,-0.3,1,-3,-0.3,.480,.498,-0.2,0.0,-2,$209000,Amateur Draft,/645
343,Chuck McElroy*\mcelrch01,33,BAL,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1520000,Traded,1
344,Fred McGriff*\mcgrifr01,37,TBD,97,385,20,-3,0,0,-6,11,1.1,14,26,2.5,.511,.507,2.5,-0.5,26,$6500000,Purchased,3D
345,Mark McLemore#\mclemma01,36,SEA,125,487,12,3,-1,3,0,17,1.7,18,35,3.5,.513,.510,3.2,0.4,33,$2000000,Free Agency,756/48D9
346,Billy McMillon*\mcmilbi01,29,2TM,40,102,-5,1,0,-2,-1,-7,-0.7,4,-4,-0.4,.482,.498,-0.1,-0.3,-1,$260000,Free Agency,/9D7
347,Rusty Meacham\meachru01,33,TBD,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,1
348,Brian Meadows\meadobr01,25,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$1900000,Traded,1
349,Jim Mecir#\mecirji01,31,OAK,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1116667,Traded,1
