Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Acquired,Pos Summary
175,Jacoby Ellsbury*\ellsbja01,24,BOS,145,609,-11,6,2,12,-2,7,0.8,23,30,3.0,.505,.504,1.8,1.1,17,$406000,Amateur Draft,*879/D
176,Alan Embree*\embreal01,38,OAK,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3107126,Free Agency,1
177,Morgan Ensberg\ensbemo01,32,NYY,28,80,-7,0,0,-5,0,-12,-1.2,3,-9,-0.9,.456,.492,-0.4,-0.5,-4,$1750000,Free Agency,5/3D
178,Dana Eveland*\evelada01,24,OAK,2,6,1,-1,0,0,1,1,0.1,0,1,0.1,.543,.501,0.1,0.0,1,$395000,Traded,1
179,Adam Everett\everead01,31,MIN,48,150,-7,0,1,0,2,-4,-0.4,6,1,0.2,.491,.497,0.1,0.3,1,$2800000,Free Agency,6/D4
180,Brandon Fahey*\faheybr01,27,BAL,58,113,-8,-1,0,-9,2,-16,-1.6,4,-12,-1.1,.473,.490,-0.3,-0.7,-3,$390000,Amateur Draft,64/D
181,Kyle Farnsworth\farnsky01,32,2TM,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$5916666,Traded,1
182,Sal Fasano\fasansa01,36,CLE,15,54,-1,0,0,-2,1,-2,-0.2,2,0,0.0,.484,.499,0.2,-0.1,2,,Conditional Deal,2/3
183,Ryan Feierabend*\feierry01,22,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
184,Scott Feldman*\feldmsc01,25,TEX,2,3,0,0,0,0,0,0,0.0,0,0,0.0,.513,.500,0.0,0.0,0,,Amateur Draft,1
185,Josh Fields\fieldjo02,25,CHW,14,35,-4,0,0,-2,0,-6,-0.6,1,-5,-0.5,.454,.496,-0.3,-0.2,-3,,Amateur Draft,5/D
186,Chone Figgins#\figgich01,30,LAA,116,520,-9,5,0,6,2,4,0.6,18,23,2.3,.504,.503,1.7,1.0,17,$4750000,Traded,5/4D
187,Jeff Fiorentino*\fioreje01,25,OAK,2,1,0,0,0,0,0,1,0.1,0,1,0.1,.524,.500,0.1,0.0,1,,Waivers,/8
188,Cliff Floyd*\floydcl01,35,TBR,80,284,5,1,0,0,-7,-2,-0.1,11,9,0.9,.498,.499,0.9,-0.7,9,$2750000,Free Agency,D
189,Gavin Floyd\floydga01,25,CHW,2,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.470,.500,-0.1,0.0,-1,$400000,Traded,1
190,Casey Fossum*\fossuca01,30,DET,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,1
191,Keith Foulke\foulkke01,35,OAK,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$700000,Free Agency,1
192,Ben Francisco\francbe01,26,CLE,121,499,4,2,-1,5,-6,4,0.6,19,23,2.3,.503,.503,1.8,0.0,18,,Amateur Draft,79D/8
193,Frank Francisco\francfr01,28,TEX,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Traded,1
194,Jason Frasor\frasoja01,30,TOR,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1125000,Traded,1
195,Kazuo Fukumori\fukumka01,31,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$1400000,Free Agency,/1
196,Jeff Fulchino\fulchje01,28,KCR,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,1
197,Kason Gabbard*\gabbaka01,26,TEX,2,4,0,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$396390,Traded,1
198,Armando Galarraga\galarar01,26,DET,2,6,0,0,0,0,1,1,0.1,0,1,0.1,.555,.501,0.1,0.0,1,,Traded,1
199,Sean Gallagher\gallase01,22,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
200,Freddy Garcia\garcifr03,31,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
201,Brett Gardner*\gardnbr01,24,NYY,42,141,-9,3,1,12,0,7,0.7,5,12,1.3,.517,.504,0.0,1.3,0,,Amateur Draft,87/D
202,Ryan Garko\garkory01,27,CLE,141,563,3,-1,-1,0,-8,-7,-0.6,21,14,1.5,.495,.496,1.4,-0.7,14,$420100,Amateur Draft,*3D
203,Jon Garland\garlajo01,28,LAA,1,3,0,0,0,0,0,0,0.0,0,0,0.0,.515,.500,0.0,0.0,0,$12000000,Traded,1
204,Matt Garza\garzama01,24,TBR,2,6,-1,0,0,0,1,0,0.0,0,0,0.0,.492,.500,0.0,0.0,0,$404600,Traded,1
205,Joey Gathright*\gathrjo01,27,KCR,105,315,-17,4,1,-6,2,-16,-1.6,12,-5,-0.4,.484,.490,0.1,-0.3,1,$427000,Traded,8/7
206,Chad Gaudin\gaudich01,25,OAK,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1775000,Traded,1
207,Esteban German\germaes01,30,KCR,89,242,-8,-1,1,-9,-1,-19,-1.8,9,-10,-0.9,.479,.488,-0.1,-0.9,-1,$1000000,Traded,74/5D6
208,Franklyn German\germafr01,28,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$390000,Free Agency,1
209,Chris Getz*\getzch01,24,CHW,10,7,0,0,0,0,0,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,,Amateur Draft,/4D
210,Jason Giambi*\giambja01,37,NYY,145,565,18,-2,0,-11,-9,-3,-0.1,21,18,1.9,.498,.498,3.0,-1.9,29,$23428571,Free Agency,*3D
211,Dan Giese\gieseda01,31,NYY,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,1
212,Matt Ginter\gintema01,30,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
213,Ross Gload*\gloadro01,32,KCR,122,418,-12,-1,0,-3,-7,-23,-2.2,16,-7,-0.7,.481,.486,-0.4,-0.9,-4,$1300000,Traded,*3/79
214,Gary Glover\glovega01,31,2TM,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1075000,Free Agency,1
215,Jimmy Gobble*\gobblji01,26,KCR,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1312500,Amateur Draft,1
216,Jonny Gomes\gomesjo01,27,TBR,77,177,-6,2,1,-9,-5,-17,-1.7,7,-11,-1.1,.478,.489,-0.2,-1.3,-2,$1275000,Amateur Draft,D9/7
217,Carlos Gomez\gomezca01,22,MIN,153,614,-21,0,2,12,3,-3,-0.1,23,20,2.1,.498,.498,0.8,1.7,8,$395000,Traded,*8/D
218,Alberto Gonzalez\gonzaal03,25,NYY,28,58,-7,0,-1,1,1,-5,-0.5,2,-3,-0.3,.482,.497,-0.4,0.2,-4,,Traded,65/4
219,Andy Gonzalez\gonzaan01,26,CLE,10,30,0,0,0,-2,0,-3,-0.3,1,-2,-0.2,.469,.498,0.0,-0.2,0,,Free Agency,/35D
220,Carlos Gonzalez*\gonzaca01,22,OAK,85,316,-14,1,1,10,0,-2,-0.1,12,10,1.1,.498,.499,0.0,1.1,0,,Traded,89
221,Gio Gonzalez\gonzagi01,22,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
222,Alex Gordon*\gordoal01,24,KCR,134,571,7,4,0,-8,3,6,0.8,21,27,2.8,.504,.504,3.5,-0.4,35,$406000,Amateur Draft,*5/D
223,Brian Gordon*\gordobr01,29,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
224,Curtis Granderson*\grandcu01,27,DET,141,629,19,2,1,-10,3,16,1.8,22,38,3.9,.511,.510,4.8,-0.5,48,$1000000,Amateur Draft,*8
225,Jeff Gray\grayje02,26,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
226,Sean Green\greense01,29,SEA,4,1,0,0,0,0,0,0,0.0,0,0,0.0,.497,.500,0.0,0.0,0,$405000,Traded,1
227,Zack Greinke\greinza01,24,KCR,3,8,0,0,0,0,1,1,0.1,0,1,0.1,.521,.500,0.1,0.0,1,$1400000,Amateur Draft,1
228,Ken Griffey Jr.*\griffke02,38,CHW,41,150,-2,-1,-1,2,0,-1,-0.1,6,4,0.4,.497,.499,0.2,0.3,2,,Traded,8/D9
229,Jason Grilli\grillja01,31,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$420000,Free Agency,/1
230,Gabe Gross*\grossga01,28,TBR,127,345,2,0,-1,1,-4,-1,0.0,13,12,1.2,.499,.499,1.1,-0.1,11,,Traded,*9/8D
231,Mark Grudzielanek\grudzma01,38,KCR,86,360,3,0,0,-1,2,4,0.5,14,18,1.8,.505,.503,1.9,0.2,19,$4500000,Free Agency,4
232,Eddie Guardado\guarded01,37,2TM,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2000000,Traded,/1
233,Vladimir Guerrero\guerrvl01,33,LAA,143,600,20,-1,-3,-7,-8,1,0.3,23,24,2.4,.501,.501,3.1,-1.4,31,$15500000,Free Agency,9D
234,Matt Guerrier\guerrma02,29,MIN,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$950000,Waivers,1
235,Carlos Guillen#\guillca01,32,DET,113,489,11,4,0,-11,0,4,0.5,18,21,2.2,.503,.502,3.3,-1.0,32,$12000000,Traded,53/D7
236,Jose Guillen\guilljo01,32,KCR,153,633,-5,-3,-3,-11,-8,-29,-2.8,24,-6,-0.5,.481,.482,0.6,-1.8,5,$12000000,Free Agency,*97D
237,Jeremy Guthrie\guthrje01,29,BAL,3,5,0,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$770000,Waivers,1/D
238,Franklin Gutierrez\gutiefr01,25,CLE,134,440,-6,0,0,23,-5,11,1.3,17,28,2.9,.509,.507,0.5,2.0,5,$404400,Traded,*987/D
239,Travis Hafner*\hafnetr01,31,CLE,57,234,-12,-2,1,0,-5,-18,-1.8,9,-9,-1.0,.467,.488,-1.0,-0.5,-9,$8050000,Traded,D
240,Toby Hall\hallto02,32,CHW,41,136,-5,-1,1,-1,2,-4,-0.4,5,1,0.1,.490,.497,0.2,0.2,2,$1750000,Free Agency,2/D
241,Roy Halladay\hallaro01,31,TOR,2,4,-1,0,0,0,1,0,0.0,0,0,0.0,.482,.500,0.0,0.0,0,$10000000,Amateur Draft,1
242,Josh Hamilton*\hamiljo03,27,TEX,156,704,30,3,3,-7,0,29,3.1,25,54,5.5,.519,.518,6.1,-0.6,61,$396830,Traded,*89D
243,Jason Hammel\hammeja01,25,TBR,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$396300,Amateur Draft--no sign,1
244,Jack Hannahan*\hannaja01,28,OAK,143,501,-15,-1,2,17,1,5,0.6,19,24,2.4,.503,.503,0.7,2.0,7,$395000,Traded,*53/D
245,Devern Hansack\hansade01,30,BOS,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
246,Craig Hansen\hansecr01,24,BOS,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,1
247,Rich Harden*\harderi01,26,OAK,2,5,0,0,0,0,1,0,0.0,0,0,0.0,.510,.500,0.0,0.0,0,$4750000,Amateur Draft,1
248,Brendan Harris\harribr01,27,MIN,130,490,0,-1,-1,-9,4,-7,-0.5,18,12,1.2,.495,.496,2.1,-0.4,21,$431100,Traded,645/3D
249,Matt Harrison*\harrima01,22,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
250,LaTroy Hawkins\hawkila01,35,NYY,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3750000,Free Agency,1
251,Nathan Haynes*\haynena01,28,TBR,20,47,-4,0,0,-3,-1,-8,-0.8,2,-6,-0.6,.462,.495,-0.3,-0.4,-3,$400000,Waivers,9/87D
252,Felix Hernandez\hernafe02,22,SEA,1,2,3,0,0,0,0,3,0.2,0,3,0.2,.738,.501,0.2,0.0,3,$540000,Amateur Free Agent,1
253,Fernando Hernandez\hernafe03,23,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$390000,Rule 5 Draft,/1
254,Livan Hernandez\hernali01,33,MIN,1,3,0,0,0,0,0,1,0.1,0,1,0.1,.559,.500,0.1,0.0,1,$5000000,Free Agency,1
255,Luis Hernandez#\hernalu01,24,BAL,36,91,-6,0,0,-4,2,-8,-0.8,3,-5,-0.5,.477,.495,-0.1,-0.2,-1,$390000,Waivers,6/4
256,Michel Hernandez\hernami01,29,TBR,5,15,-2,0,0,0,0,-2,-0.2,1,-1,-0.2,.459,.499,-0.2,0.0,-1,,Conditional Deal,/2D
257,Ramon Hernandez\hernara02,32,BAL,133,507,-8,-4,1,1,8,-4,-0.2,19,16,1.6,.497,.498,1.5,1.0,15,$7500000,Free Agency,*2/3D
258,Roberto Hernandez\carmofa01,27,CLE,1,3,-1,0,0,0,0,0,0.0,0,0,0.0,.456,.500,0.0,0.0,0,$457800,Amateur Free Agent,1
259,Mike Hessman\hessmmi01,30,DET,12,31,5,0,0,-2,0,3,0.3,1,4,0.4,.521,.502,0.6,-0.2,6,,Free Agency,5
260,Aaron Hill\hillaa01,26,TOR,55,229,-4,0,0,-1,1,-3,-0.3,9,5,0.6,.494,.498,0.6,0.1,6,$410000,Amateur Draft,4
261,Eric Hinske*\hinsker01,30,TBR,133,432,3,1,-1,0,-6,-3,-0.2,16,13,1.4,.498,.498,1.4,-0.5,13,$800000,Free Agency,97D3/5
262,Luke Hochevar\hochelu01,24,KCR,1,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.440,.500,-0.1,0.0,-1,$1200000,Amateur Draft,1
263,Michael Hollimon#\hollimi01,26,DET,11,25,1,0,0,0,0,1,0.2,1,2,0.2,.513,.501,0.2,0.1,2,,Amateur Draft,/645
264,J.P. Howell*\howeljp01,25,TBR,5,1,0,0,0,0,0,0,0.0,0,0,0.0,.497,.500,0.0,0.0,0,$397400,Traded,1
265,Aubrey Huff*\huffau01,31,BAL,154,661,28,-1,-1,-1,-10,16,1.8,24,40,4.1,.510,.510,4.2,-0.9,41,$8000000,Free Agency,D53
266,Phil Hughes\hugheph01,22,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$406350,Amateur Draft,/1
267,Tug Hulett*\hulettu01,25,SEA,30,56,-2,-1,-1,0,-1,-4,-0.4,2,-2,-0.2,.487,.498,-0.2,-0.1,-2,,Traded,D/465
268,Philip Humber\humbeph01,25,MIN,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
269,Tommy Hunter\hunteto02,21,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
270,Torii Hunter\hunteto01,32,LAA,146,608,10,4,-1,-4,2,11,1.3,23,34,3.5,.508,.507,3.8,0.0,38,$16500000,Free Agency,*8/D
271,Eric Hurley\hurleer01,22,TEX,1,2,0,0,0,0,0,0,0.0,0,0,0.0,.537,.500,0.0,0.0,0,,Amateur Draft,/1
272,Raul Ibanez*\ibanera01,36,SEA,162,707,19,-3,0,-9,-7,1,0.3,26,26,2.7,.500,.500,3.6,-1.4,35,$5500000,Free Agency,*7/D
273,Kei Igawa*\igawake01,28,NYY,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4000000,Purchased,/1
274,Brandon Inge\ingebr01,31,DET,113,407,-14,-1,1,3,5,-6,-0.5,15,9,1.0,.495,.496,0.6,0.9,6,$6200000,Amateur Draft,258/7
275,Joe Inglett*\inglejo01,30,TOR,109,385,5,2,1,5,0,14,1.5,14,28,2.9,.513,.508,2.3,0.7,23,,Waivers,479/5D68
276,Akinori Iwamura*\iwamuak01,29,TBR,152,707,-3,0,3,2,4,6,0.8,24,30,3.1,.504,.504,2.8,0.8,28,$2400000,Purchased,*4
277,Maicer Izturis#\izturma01,27,LAA,79,321,-6,1,0,5,4,5,0.6,12,17,1.7,.506,.503,1.2,0.9,12,$1200000,Traded,64/5
278,Edwin Jackson\jacksed01,24,TBR,2,5,-1,0,0,0,1,0,0.0,0,0,0.0,.493,.500,0.0,0.0,0,$412700,Traded,1
279,Zach Jackson*\jacksza01,25,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
280,John Jaso*\jasojo01,24,TBR,5,10,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.474,.499,-0.1,0.0,-1,,Amateur Draft,/2
281,Bobby Jenks\jenksbo01,27,CHW,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$550000,Waivers,1
282,Jason Jennings*\jennija01,29,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$4000000,Free Agency,/1
283,Kevin Jepsen\jepseke01,23,LAA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
284,Derek Jeter\jeterde01,34,NYY,150,668,8,1,-1,-10,8,5,0.7,24,29,3.0,.503,.503,3.9,-0.1,39,$21600000,Amateur Draft,*6/D
285,Cesar Jimenez*\jimence01,23,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,1
286,Charlton Jimerson\jimerch01,28,SEA,2,1,0,0,0,0,0,0,0.0,0,0,0.0,.487,.500,0.0,0.0,0,$390000,Free Agency,/7
287,Kenji Johjima\johjike01,32,SEA,112,409,-18,-1,-1,3,6,-12,-1.1,15,4,0.4,.489,.493,0.1,1.0,1,$6383333,Free Agency,2D
288,Dan Johnson*\johnsda06,28,2TM,11,29,-1,0,0,1,-1,0,0.0,1,1,0.1,.498,.500,0.0,0.1,0,$410000,Amateur Draft,
289,Elliot Johnson#\johnsel02,24,TBR,7,19,-3,-1,0,2,0,-2,-0.2,1,-1,-0.1,.471,.499,-0.3,0.2,-3,$390000,Amateur Free Agent,/D6489
290,Jim Johnson\johnsji04,25,BAL,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,1
291,Rob Johnson\johnsro07,25,SEA,14,32,-5,0,0,-1,0,-6,-0.6,1,-5,-0.5,.457,.496,-0.4,-0.1,-4,,Amateur Draft,2/D
292,Adam Jones\jonesad01,22,BAL,132,514,-9,0,0,6,3,0,0.2,19,19,2.0,.500,.500,1.4,1.0,13,$390000,Traded,*8
293,Jacque Jones*\jonesja05,33,DET,24,90,-8,0,0,-6,-1,-15,-1.5,3,-12,-1.2,.435,.490,-0.6,-0.7,-6,$6333333,Traded,7/D
294,Todd Jones*\jonesto02,40,DET,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$7000000,Free Agency,1
295,Ryan Jorgensen\jorgery01,29,MIN,2,1,0,0,0,0,0,0,0.0,0,0,0.0,.487,.500,0.0,0.0,0,,Free Agency,/2
296,Matthew Joyce*\joycema01,23,DET,92,277,7,-1,1,3,-4,6,0.7,10,16,1.7,.507,.504,1.4,0.0,13,,Amateur Draft,79/D
297,Jorge Julio\juliojo01,29,CLE,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Free Agency,1
298,Kila Ka'aihue*\kaaihki01,24,KCR,12,24,0,0,0,-1,-1,-1,-0.1,1,0,0.0,.490,.499,0.1,-0.2,1,,Amateur Draft,/D3
299,Scott Kazmir*\kazmisc01,24,TBR,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.469,.500,0.0,0.0,0,$3785000,Traded,1
300,Howie Kendrick\kendrho01,24,LAA,92,361,-3,2,0,3,2,5,0.6,14,18,1.9,.505,.503,1.5,0.6,15,$432500,Amateur Draft,4
301,Ian Kennedy\kenneia01,23,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$394275,Amateur Draft,1
302,Ian Kinsler\kinslia01,26,TEX,121,583,26,9,-1,-9,3,27,2.8,19,46,4.7,.522,.517,5.5,-0.5,55,$700000,Amateur Draft,*4
303,Masahide Kobayashi\kobayma01,34,CLE,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3000000,Free Agency,1
304,Paul Konerko\konerpa01,32,CHW,122,514,1,-1,-2,-1,-7,-11,-0.9,19,9,0.9,.491,.493,1.0,-0.7,10,$12000000,Free Agency,*3/D
305,Bobby Korecky\korecbo01,28,MIN,2,1,0,0,0,0,0,1,0.1,0,1,0.1,.527,.500,0.1,0.0,1,,Traded,1
306,Casey Kotchman*\kotchca01,25,LAA,100,398,2,-3,0,11,-5,5,0.6,15,20,2.1,.505,.503,0.9,0.7,9,$1450000,Amateur Draft,3
307,Mark Kotsay*\kotsama01,32,BOS,22,91,-5,0,0,-3,-1,-9,-0.9,3,-5,-0.5,.460,.495,-0.2,-0.4,-2,,Traded,9/3
308,George Kottaras*\kottage01,25,BOS,3,5,0,0,0,0,0,0,0.0,0,0,0.0,.492,.500,0.0,0.0,0,,Traded,/2
309,Jason Kubel*\kubelja01,26,MIN,141,517,8,0,0,-10,-10,-12,-1.0,19,8,0.8,.492,.493,1.8,-1.9,18,$1300000,Amateur Draft,D97
310,John Lackey\lackejo01,29,LAA,2,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.454,.499,-0.1,0.0,-1,$7333333,Amateur Draft,1
311,Aaron Laffey*\laffeaa01,23,CLE,1,2,0,0,0,0,0,0,0.0,0,0,0.0,.539,.500,0.0,0.0,0,,Amateur Draft,1
312,Bryan LaHair*\lahaibr01,25,SEA,45,150,-5,-1,0,-1,-3,-10,-1.0,6,-4,-0.4,.478,.494,-0.3,-0.3,-3,,Amateur Draft,3/D
313,Gerald Laird\lairdge01,28,TEX,95,381,-3,-2,0,3,5,4,0.5,14,18,1.9,.504,.502,1.5,1.0,15,$1600000,Traded,2/D5
314,Mike Lamb*\lambmi01,32,MIN,81,261,-15,0,1,-4,0,-19,-1.9,10,-10,-1.0,.476,.488,-0.6,-0.4,-6,$3500000,Free Agency,5D/3
315,Chris Lambert\lambech01,25,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
316,Jeff Larish*\larisje01,25,DET,42,111,-3,0,0,-4,-1,-9,-0.8,4,-5,-0.4,.479,.495,-0.1,-0.5,-1,,Amateur Draft,5D/3
317,Brandon League\leagubr01,25,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$400300,Amateur Draft,1
318,Cliff Lee*\leecl02,29,CLE,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.463,.500,-0.1,0.0,-1,$4000000,Traded,1
319,Jon Lester*\lestejo01,24,BOS,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.461,.500,-0.1,0.0,-1,$421500,Amateur Draft,1
320,Jensen Lewis\lewisje01,24,CLE,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$393000,Amateur Draft,1
321,Scott Lewis#\lewissc02,24,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
322,Adam Lind*\lindad01,24,TOR,88,349,-1,3,0,-9,-4,-12,-1.1,13,1,0.2,.487,.493,1.1,-1.3,10,,Amateur Draft,7D
323,Scott Linebrink\linebsc01,31,CHW,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4000000,Free Agency,1
324,Francisco Liriano*\liriafr01,24,MIN,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
325,Jesse Litsch\litscje01,23,TOR,2,3,-1,0,0,0,0,0,0.0,0,0,0.0,.489,.500,0.0,0.0,0,$395800,Amateur Draft,1
326,Wes Littleton\littlwe01,25,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,1
327,Radhames Liz\lizra01,24,BAL,2,6,-1,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,,Amateur Free Agent,1
328,Esteban Loaiza\loaizes01,36,CHW,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
329,Kameron Loe\loeka01,26,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,1
330,Adam Loewen*\loewead01,24,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$816000,Amateur Draft,/1
331,Boone Logan\loganbo02,23,CHW,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$405000,Amateur Draft,1
332,Evan Longoria\longoev01,22,TBR,122,508,15,2,0,9,2,28,3.0,19,48,4.8,.523,.518,3.9,1.3,38,$500000,Amateur Draft,*5/D6
333,Aquilino Lopez\lopezaq01,33,DET,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$400000,Free Agency,1
334,Javier Lopez*\lopezja02,30,BOS,3,1,0,0,0,0,0,0,0.0,0,0,0.0,.495,.500,0.0,0.0,0,$840000,Traded,1
335,Jose Lopez\lopezjo01,24,SEA,159,687,4,-1,1,4,2,11,1.3,25,36,3.7,.507,.507,3.2,0.8,32,$1750000,Amateur Free Agent,*43/D
336,Shane Loux\louxsh01,28,LAA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
337,Mark Lowe*\lowema01,25,SEA,4,1,0,0,0,0,0,0,0.0,0,0,0.0,.497,.500,0.0,0.0,0,$390000,Amateur Draft,1
338,Mike Lowell\lowelmi01,34,BOS,113,468,3,-3,-1,6,2,6,0.7,18,24,2.4,.505,.504,1.8,0.9,18,$12500000,Free Agency,*5/D
339,Devon Lowery*\lowerde01,25,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
340,Jed Lowrie#\lowrije01,24,BOS,81,306,-5,0,-1,6,3,4,0.4,11,15,1.5,.504,.502,0.9,1.0,9,,Amateur Draft,65/4D
341,Julio Lugo\lugoju01,32,BOS,82,307,-8,-1,0,-6,4,-11,-1.0,12,1,0.1,.487,.493,0.7,-0.1,7,$9250000,Free Agency,6/7
342,Hector Luna\lunahe01,28,TOR,2,1,0,0,0,0,0,0,0.0,0,0,0.0,.505,.500,0.0,0.0,0,,Waivers,
343,Mike MacDougal#\macdomi01,31,CHW,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$1950000,Traded,1
344,Matt Macri\macrima01,26,MIN,18,36,1,-1,0,-2,0,-2,-0.2,1,-1,-0.1,.488,.499,0.1,-0.2,1,,Traded,5/34D
345,Warner Madrigal\madriwa01,24,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,1
346,Ron Mahay*\mahayro01,37,KCR,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4000000,Free Agency,1
347,Mitch Maier*\maiermi01,26,KCR,34,97,-4,-2,0,3,0,-3,-0.3,4,1,0.1,.491,.498,-0.3,0.4,-2,,Amateur Draft,8/9
348,Shaun Marcum\marcush01,26,TOR,2,2,-1,0,0,0,0,0,0.0,0,0,0.0,.485,.500,0.0,0.0,0,$402500,Amateur Draft,1
349,Nick Markakis*\markani01,24,BAL,157,697,35,-4,1,22,-6,48,5.1,25,73,7.4,.531,.530,5.1,1.8,51,$455000,Amateur Draft,*9
350,Andy Marte\martean01,24,CLE,80,257,-15,-2,-1,3,1,-13,-1.3,10,-3,-0.3,.483,.492,-0.7,0.5,-6,$391600,Traded,5/3D
