Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Acquired,Pos Summary
179,Dave Gassner\gassnda01,26,MIN,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
180,Joey Gathright*\gathrjo01,24,TBD,76,218,-7,4,1,16,1,15,1.5,8,23,2.3,.520,.510,0.7,1.8,7,,Amateur Draft,8/D
181,Chad Gaudin\gaudich01,22,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
182,Esteban German\germaes01,27,TEX,5,4,1,1,0,-1,0,2,0.2,0,2,0.2,.529,.501,0.3,-0.1,3,,Free Agency,/45D
183,Franklyn German\germafr01,25,DET,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$321000,Traded,1
184,Jody Gerut*\gerutjo01,27,CLE,44,157,0,-1,0,-2,-2,-4,-0.4,6,2,0.1,.490,.497,0.3,-0.4,3,$356200,Traded,97/D
185,Jason Giambi*\giambja01,34,NYY,139,545,43,-1,1,-6,-10,27,2.6,20,47,4.6,.519,.516,5.2,-1.6,53,$13428571,Free Agency,3D
186,Tony Giarratano#\giarrto01,22,DET,15,47,-5,0,0,-1,1,-5,-0.5,2,-3,-0.3,.468,.497,-0.2,0.0,-2,,Amateur Draft,6
187,Jay Gibbons*\gibboja01,28,BAL,139,518,11,0,-2,2,-8,3,0.4,19,23,2.2,.503,.502,2.0,-0.6,21,$2600000,Rule 5 Draft,9D3
188,Geronimo Gil\gilge01,29,BAL,64,134,-9,-1,-1,7,3,-1,-0.2,5,4,0.3,.498,.499,-0.4,1.0,-3,$342500,Traded,2
189,Keith Ginter\ginteke01,29,OAK,51,156,-13,0,-1,0,0,-14,-1.4,6,-8,-0.9,.472,.491,-0.9,0.0,-8,$583333,Traded,45/D7
190,Matt Ginter\gintema01,27,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$333000,Traded,1
191,Ross Gload*\gloadro01,29,CHW,28,44,-6,0,0,1,-1,-6,-0.6,2,-4,-0.4,.480,.496,-0.5,0.0,-5,$335000,Traded,3/79
192,Ryan Glynn\glynnry01,30,OAK,1,1,0,0,0,0,0,0,0.0,0,0,0.0,.485,.500,0.0,0.0,0,,Purchased,/1
193,Jimmy Gobble*\gobblji01,23,KCR,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,1
194,Jonny Gomes\gomesjo01,24,TBD,101,407,19,1,0,-3,-7,10,1.0,15,25,2.5,.510,.506,2.8,-0.9,28,,Amateur Draft,D97
195,Alexis Gomez*\gomezal01,26,DET,9,18,-2,0,0,-3,0,-5,-0.5,1,-4,-0.4,.448,.497,-0.1,-0.3,-1,,Free Agency,/78
196,Chris Gomez\gomezch02,34,BAL,89,254,-3,0,-2,-5,-2,-12,-1.2,10,-2,-0.3,.487,.493,0.2,-0.7,3,$850000,Free Agency,3456/D
197,Adrian Gonzalez*\gonzaad01,23,TEX,43,162,-7,0,0,-1,-4,-11,-1.2,6,-5,-0.6,.473,.493,-0.5,-0.4,-4,$316000,Traded,D3/9
198,Alex Gonzalez\gonzaal01,32,TBD,109,383,1,0,-2,1,2,2,0.2,14,17,1.6,.502,.501,1.5,0.4,16,$1750000,Free Agency,56
199,Geremi Gonzalez\gonzaje01,30,BOS,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,1
200,Juan Gonzalez\gonzaju03,35,CLE,1,1,0,0,0,0,0,0,0.0,0,0,0.0,.471,.500,0.0,0.0,0,$600000,Free Agency,
201,Wiki Gonzalez\gonzawi01,31,SEA,14,47,-1,-1,0,2,1,2,0.2,2,4,0.4,.513,.501,0.2,0.3,2,,Traded,2
202,Andrew Good\goodan01,25,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
203,Tom Gordon\gordoto01,37,NYY,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3750000,Free Agency,1
204,Ruben Gotay#\gotayru01,22,KCR,86,317,-13,-1,0,-6,2,-18,-1.8,12,-6,-0.6,.480,.489,0.0,-0.4,0,$316000,Amateur Draft,4/D
205,Tony Graffanino\graffto01,33,2TM,110,417,9,3,-1,-11,1,2,0.2,16,17,1.7,.501,.500,2.8,-1.0,28,$1100000,Traded,4
206,Alex Graman*\gramaal01,27,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
207,Curtis Granderson*\grandcu01,24,DET,47,174,2,-1,0,14,0,15,1.6,7,22,2.2,.533,.510,0.8,1.5,8,,Amateur Draft,87
208,Nick Green\greenni01,26,TBD,111,375,-8,1,0,-1,2,-5,-0.5,14,9,0.8,.495,.497,0.9,0.2,10,$325000,Traded,45/D9
209,Kevin Gregg\greggke01,27,LAA,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$360000,Free Agency,1
210,Zack Greinke\greinza01,21,KCR,1,2,1,0,0,0,0,1,0.1,0,1,0.1,.625,.501,0.1,0.0,1,$330500,Amateur Draft,1
211,John-Ford Griffin*\griffjo01,25,TOR,7,13,1,0,0,0,0,0,0.0,0,1,0.1,.504,.500,0.1,0.0,1,,Traded,/D
212,Jason Grilli\grillja01,28,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
213,Jason Grimsley\grimsja01,37,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$2000000,Traded,1
214,Buddy Groom*\groombu01,39,NYY,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,1
215,Gabe Gross*\grossga01,25,TOR,40,102,-3,0,0,0,-2,-5,-0.5,4,-1,-0.1,.488,.497,-0.1,-0.2,-1,$300000,Amateur Draft,97/D
216,Kevin Gryboski\gryboke01,31,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
217,Eddie Guardado\guarded01,34,SEA,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$6000000,Free Agency,1
218,Vladimir Guerrero\guerrvl01,30,LAA,141,594,36,0,-1,8,-6,36,3.6,22,58,5.7,.525,.522,4.9,0.2,50,$12500000,Free Agency,*9D
219,Matt Guerrier\guerrma02,26,MIN,4,1,0,0,0,0,0,0,0.0,0,0,0.0,.496,.500,0.0,0.0,0,$318500,Waivers,1
220,Aaron Guiel*\guielaa01,32,KCR,33,121,1,2,0,5,0,9,0.9,5,14,1.3,.527,.506,0.9,0.6,9,,Free Agency,8/9
221,Carlos Guillen#\guillca01,29,DET,87,361,10,-1,0,-1,3,12,1.2,14,26,2.5,.514,.507,2.6,0.2,27,$4000000,Traded,6D
222,Jeremy Guthrie\guthrje01,26,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
223,Franklin Gutierrez\gutiefr01,22,CLE,7,2,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,,Traded,/D8
224,Travis Hafner*\hafnetr01,28,CLE,137,578,48,-1,-1,0,-12,34,3.4,22,56,5.4,.524,.521,5.5,-1.2,56,$377400,Traded,*D/3
225,John Halama*\halamjo01,33,BOS,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$850000,Free Agency,1
226,Toby Hall\hallto02,29,TBD,135,463,-11,-2,-2,18,8,11,1.1,17,29,2.8,.508,.507,1.0,2.7,10,$1950000,Amateur Draft,*2/3
227,Roy Halladay\hallaro01,28,TOR,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.469,.500,0.0,0.0,0,$10500000,Amateur Draft,1
228,Craig Hansen\hansecr01,21,BOS,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
229,Dave Hansen*\hanseda01,36,SEA,60,88,-6,0,0,2,-1,-5,-0.5,3,-1,-0.2,.492,.497,-0.3,0.1,-3,,Free Agency,/35D
230,Rich Harden*\harderi01,23,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$336500,Amateur Draft,1
231,Dan Haren\harenda01,24,OAK,2,5,0,0,0,0,1,1,0.1,0,1,0.1,.551,.501,0.1,0.0,1,$323500,Traded,1
232,Tim Harikkala\harikti01,33,OAK,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Waivers,/1
233,Travis Harper*\harpetr01,29,TBD,4,1,0,0,0,0,0,0,0.0,0,0,0.0,.497,.500,0.0,0.0,0,$745000,Free Agency,1
234,Jeff Harris\harrije02,30,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Purchased,1
235,Willie Harris*\harriwi02,27,CHW,56,139,-4,1,0,2,0,0,0.0,5,5,0.5,.500,.500,0.3,0.2,3,$365000,Traded,4/D6
236,Ken Harvey\harveke01,27,KCR,12,48,-2,0,0,-1,-1,-5,-0.5,2,-3,-0.3,.461,.497,-0.2,-0.2,-2,,Amateur Draft,/D3
237,Chad Harville\harvich01,28,BOS,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Waivers,/1
238,Shigetoshi Hasegawa\hasegsh01,36,SEA,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3225000,Free Agency,1
239,Scott Hatteberg*\hattesc01,35,OAK,134,523,-12,0,-2,-3,-10,-28,-2.8,20,-8,-0.9,.479,.483,-0.6,-1.3,-5,$2450000,Free Agency,D3
240,Chris Heintz\heintch01,30,MIN,8,26,-2,0,0,0,0,-2,-0.2,1,-1,-0.1,.476,.499,-0.1,0.0,-1,,Free Agency,/2
241,Mark Hendrickson*\hendrma01,31,TBD,3,7,-1,0,0,0,1,0,0.0,0,0,0.0,.496,.500,0.0,0.0,0,$362500,Traded,1
242,Sean Henn\hennse01,24,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
243,Dustin Hermanson\hermadu01,32,CHW,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2000000,Free Agency,1
244,Felix Hernandez\hernafe02,19,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,1
245,Jose Hernandez\hernajo01,35,CLE,84,256,-9,-1,-1,7,-2,-6,-0.6,10,4,0.3,.493,.496,-0.4,0.5,-4,$1800000,Free Agency,35/479D6
246,Orlando Hernandez\hernaor01,39,CHW,1,3,0,0,0,0,0,0,0.0,0,0,0.0,.543,.500,0.0,0.0,0,$3500000,Free Agency,1
247,Runelvys Hernandez\hernaru03,27,KCR,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.463,.500,-0.1,0.0,-1,$325000,Amateur Free Agent,1
248,Richard Hidalgo\hidalri01,30,TEX,88,339,-10,0,-1,8,-3,-6,-0.6,13,7,0.6,.493,.496,-0.2,0.5,-1,$5000000,Free Agency,9/8D
249,Bobby Higginson*\higgibo02,34,DET,10,27,-5,0,0,1,0,-5,-0.5,1,-4,-0.4,.449,.497,-0.5,0.1,-5,$8850000,Amateur Draft,/9D7
250,Aaron Hill\hillaa01,23,TOR,105,407,-3,2,0,3,-1,1,0.1,15,16,1.5,.501,.500,1.3,0.2,13,,Amateur Draft,5D46
251,Shea Hillenbrand\hillesh02,29,TOR,152,645,6,4,-3,-6,-6,-5,-0.5,24,19,1.8,.497,.497,2.5,-1.1,25,$3870000,Traded,35D
252,Eric Hinske*\hinsker01,27,TOR,147,537,-1,2,0,1,-10,-8,-0.8,20,12,1.1,.494,.495,1.0,-0.8,11,$3100000,Traded,3D
253,Denny Hocking#\hockide01,35,KCR,23,71,0,0,0,-2,0,-1,-0.1,3,2,0.2,.495,.499,0.4,-0.2,4,,Free Agency,4/56
254,Damon Hollins\hollida02,31,TBD,120,369,-8,2,1,-5,-1,-11,-1.1,14,3,0.2,.491,.493,0.7,-0.5,8,,Free Agency,*89/7
255,Kevin Hooper\hoopeke01,28,DET,6,7,-1,0,0,0,0,-1,-0.1,0,0,0.0,.488,.500,0.0,0.0,0,,Free Agency,/764
256,J.P. Howell*\howeljp01,22,KCR,1,3,-1,0,0,0,0,0,0.0,0,0,0.0,.455,.500,0.0,0.0,0,,Amateur Draft,1
257,Bob Howry*\howrybo01,31,CLE,6,1,0,0,0,0,0,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,$900000,Free Agency,1
258,Justin Huber\huberju01,22,KCR,25,85,-7,0,0,-4,-1,-13,-1.3,3,-9,-1.0,.449,.492,-0.6,-0.5,-5,,Traded,3/D
259,Ken Huckaby\huckake01,34,TOR,35,96,-7,0,0,0,2,-6,-0.6,4,-3,-0.3,.482,.496,-0.3,0.2,-3,,Free Agency,2
260,Orlando Hudson#\hudsoor01,27,TOR,131,501,-7,2,0,19,3,17,1.7,19,36,3.5,.513,.511,1.6,2.3,17,$365000,Amateur Draft--no sign,*4
261,Aubrey Huff*\huffau01,28,TBD,154,636,-5,0,1,-2,-8,-14,-1.4,24,10,0.9,.491,.491,1.1,-1.0,12,$4916667,Amateur Draft,9D3/5
262,Torii Hunter\hunteto01,29,MIN,98,416,3,1,1,9,2,16,1.6,16,32,3.1,.517,.510,2.2,1.1,23,$8000000,Amateur Draft,8/D
263,Adam Hyzdu\hyzduad01,33,BOS,12,18,-1,0,0,2,0,2,0.2,1,2,0.2,.514,.501,0.0,0.2,0,,Traded,/897
264,Raul Ibanez*\ibanera01,33,SEA,162,690,13,0,1,5,-12,8,0.8,26,33,3.2,.505,.505,2.8,-0.6,28,$4416667,Free Agency,D7/39
265,Tadahito Iguchi\iguchta01,30,CHW,135,582,3,1,-1,1,4,8,0.8,21,29,2.8,.506,.505,2.8,0.5,28,$2300000,Free Agency,*4
266,Omar Infante\infanom01,23,DET,121,434,-22,3,2,2,4,-12,-1.2,16,5,0.4,.490,.493,0.2,0.7,3,$355000,Amateur Free Agent,46
267,Brandon Inge\ingebr01,28,DET,160,694,-1,-1,-1,9,3,9,0.9,25,35,3.4,.506,.506,2.5,1.3,26,$1350000,Amateur Draft,*5/87
268,Maicer Izturis#\izturma01,24,LAA,77,210,-8,1,0,-1,2,-5,-0.5,8,3,0.3,.494,.497,0.4,0.2,4,$317000,Traded,56/48
269,Bobby Jenks\jenksbo01,24,CHW,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Waivers,1
270,Ryan Jensen\jensery01,29,KCR,2,1,0,0,0,0,0,0,0.0,0,0,0.0,.493,.500,0.0,0.0,0,,Free Agency,/1
271,Derek Jeter\jeterde01,31,NYY,159,752,31,3,0,-27,8,14,1.4,25,39,3.8,.509,.509,6.5,-1.8,66,$19600000,Amateur Draft,*6/D
272,Charles Johnson\johnsch04,33,TBD,19,55,-2,0,0,0,1,-1,-0.1,2,1,0.1,.495,.499,0.1,0.1,1,,Free Agency,2
273,Dan Johnson*\johnsda06,25,OAK,109,434,8,-1,1,3,-6,5,0.5,16,21,2.1,.504,.503,1.8,-0.3,18,,Amateur Draft,3/D
274,Jason Johnson\johnsja02,31,DET,1,2,1,0,0,0,0,1,0.1,0,1,0.1,.625,.501,0.1,0.0,1,$4000000,Free Agency,1
275,Randy Johnson\johnsra05,41,NYY,3,8,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.467,.499,-0.1,0.0,-1,$16000000,Traded,1
276,Reed Johnson\johnsre02,28,TOR,142,439,-2,0,1,10,-5,4,0.4,16,20,2.0,.503,.502,1.0,0.5,10,$342000,Amateur Draft,*79/8
277,Russ Johnson\johnsru01,32,NYY,22,20,-1,0,0,-1,-1,-2,-0.2,1,-2,-0.2,.490,.499,-0.1,-0.2,-1,,Free Agency,/53D94
278,Greg Jones\jonesgr01,28,LAA,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,/1
279,Jacque Jones*\jonesja05,30,MIN,142,585,-4,0,-1,-4,-5,-14,-1.4,22,8,0.7,.490,.491,1.2,-0.9,12,$5000000,Amateur Draft,*98/D
280,Jorge Julio\juliojo01,26,BAL,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2500000,Traded,1
281,Gabe Kapler\kaplega01,29,BOS,36,104,-2,0,1,4,-1,2,0.2,4,6,0.5,.504,.501,0.2,0.3,2,,Free Agency,98/7
282,Jason Karnuth\karnuja01,29,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
283,Steve Karsay\karsast01,33,2TM,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$6000000,Free Agency,/1
284,Scott Kazmir*\kazmisc01,21,TBD,1,1,0,0,0,0,0,0,0.0,0,0,0.0,.486,.500,0.0,0.0,0,$316000,Traded,1
285,Jason Kendall\kendaja01,31,OAK,150,676,-6,3,-1,-4,10,2,0.2,24,26,2.5,.501,.501,2.9,0.6,30,$10571429,Traded,*2/D
286,Adam Kennedy*\kennead01,29,LAA,129,460,0,2,1,16,3,22,2.3,17,40,3.9,.517,.514,2.3,2.0,23,$3000000,Traded,*4
287,Joe Kennedy\kennejo04,26,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
288,Masao Kida\kidama01,36,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Waivers,/1
289,Bobby Kielty#\kieltbo01,28,OAK,116,433,2,2,-1,-3,-6,-6,-0.6,16,10,0.9,.495,.496,1.3,-0.8,13,$875000,Traded,79D
290,Steve Kline#\klinest02,32,BAL,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2500000,Free Agency,1
291,Paul Konerko\konerpa01,29,CHW,158,664,26,-1,-1,1,-9,17,1.7,25,41,4.0,.510,.510,4.0,-0.8,40,$8750000,Free Agency,*3D
292,Corey Koskie*\koskico01,32,TOR,97,404,-5,-2,-1,6,0,-1,-0.1,15,14,1.4,.499,.499,0.8,0.6,8,$3500000,Free Agency,5D
293,Casey Kotchman*\kotchca01,22,LAA,47,143,3,0,1,-4,-3,-2,-0.2,5,3,0.3,.495,.499,0.7,-0.7,7,,Amateur Draft,3D
294,Mark Kotsay*\kotsama01,29,OAK,139,629,-3,0,1,6,3,7,0.7,22,29,2.8,.505,.504,2.2,1.0,23,$6500000,Traded,*8/D
295,John Lackey\lackejo01,26,LAA,3,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.471,.499,-0.1,0.0,-1,$440000,Amateur Draft,1
296,Pete LaForest*\laforpe01,27,TBD,25,70,-6,-1,0,1,1,-4,-0.5,3,-2,-0.2,.482,.497,-0.3,0.2,-3,,Free Agency,2/D3
297,Gerald Laird\lairdge01,25,TEX,13,42,-1,0,0,-1,1,-2,-0.2,2,-1,-0.1,.484,.499,0.1,0.0,1,,Traded,2/9
298,Tim Laker\lakerti01,35,TBD,1,1,0,0,0,0,0,0,0.0,0,0,0.0,.472,.500,0.0,0.0,0,,Free Agency,/2
299,Matt Lawton*\lawtoma02,33,NYY,21,57,-3,0,1,-3,-1,-6,-0.6,2,-4,-0.4,.470,.496,-0.1,-0.4,-1,,Traded,9/7
300,Brandon League\leagubr01,22,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$316000,Amateur Draft,1
301,Matt LeCroy\lecroma01,29,MIN,101,350,6,-2,-1,-4,-7,-8,-0.8,13,5,0.5,.492,.495,0.9,-1.1,9,$750000,Amateur Draft,D3/2
302,Wil Ledezma*\ledezwi01,24,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$335000,Rule 5 Draft,1
303,Cliff Lee*\leecl02,26,CLE,3,8,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.467,.499,-0.1,0.0,-1,$345000,Traded,1
304,Travis Lee*\leetr01,30,TBD,129,441,2,1,0,-3,-6,-6,-0.6,17,11,1.0,.496,.496,1.3,-0.8,14,$1300000,Free Agency,*3
305,Al Leiter*\leiteal01,39,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Conditional Deal,1
306,Jeff Liefer*\liefeje01,30,CLE,19,57,-5,0,0,0,-1,-6,-0.6,2,-4,-0.4,.467,.496,-0.4,-0.1,-4,,Free Agency,/D39
307,Ted Lilly*\lillyte01,29,TOR,2,3,-1,0,0,0,0,0,-0.1,0,0,-0.1,.478,.500,-0.1,0.0,0,$3100000,Traded,1
308,Jose Lima\limajo01,32,KCR,2,4,0,0,0,0,1,1,0.0,0,1,0.0,.522,.500,0.0,0.0,1,$2500000,Free Agency,1
309,Francisco Liriano*\liriafr01,21,MIN,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
310,Kameron Loe\loeka01,23,TEX,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,1
311,Nook Logan#\loganno01,25,DET,129,356,-14,0,2,15,2,4,0.5,13,18,1.7,.504,.503,0.2,1.8,3,$320000,Amateur Draft,*8/D
312,Kyle Lohse\lohseky01,26,MIN,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.450,.499,-0.1,0.0,-1,$2400000,Traded,1
313,Terrence Long*\longte01,29,KCR,137,489,-8,1,0,-4,-5,-16,-1.6,18,2,0.1,.488,.490,0.5,-0.9,6,$4875000,Traded,*79/8D
314,Javy Lopez\lopezja01,34,BAL,103,423,3,-1,0,1,2,5,0.5,16,21,2.0,.505,.503,1.9,0.4,20,$7500000,Free Agency,2D/3
315,Jose Lopez\lopezjo01,21,SEA,54,203,-5,-1,0,-1,1,-6,-0.6,8,2,0.2,.489,.496,0.3,0.1,3,,Amateur Free Agent,4/5
316,Pedro Lopez\lopezpe01,21,CHW,2,8,-1,0,0,0,0,0,0.0,0,0,0.0,.482,.500,0.0,0.0,0,,Amateur Free Agent,/46
317,Rodrigo Lopez\lopezro02,29,BAL,2,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.470,.500,-0.1,0.0,-1,$2375000,Free Agency,1
318,Ryan Ludwick\ludwiry01,26,CLE,19,48,1,-1,0,-1,-1,-2,-0.2,2,0,0.0,.489,.499,0.1,-0.2,1,$317500,Traded,/79D
319,Julio Lugo\lugoju01,29,TBD,158,690,7,5,4,-5,8,20,2.0,25,45,4.4,.512,.512,4.9,0.4,50,$3250000,Free Agency,*6
320,Mike MacDougal#\macdomi01,28,KCR,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$352000,Amateur Draft,1
321,Alejandro Machado#\machaal01,23,BOS,10,6,0,0,0,2,0,2,0.2,0,2,0.2,.521,.501,0.0,0.2,0,,Traded,/48796
322,Bobby Madritsch*\madribo01,29,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$335000,Purchased,/1
323,Ron Mahay*\mahayro01,34,TEX,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$775000,Free Agency,1
324,John Maine\mainejo01,24,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,1
325,Matt Mantei\mantema01,31,BOS,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$750000,Free Agency,1
326,Shaun Marcum\marcush01,23,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
327,Mike Maroth*\marotmi01,27,DET,3,6,1,0,0,0,1,2,0.2,0,2,0.2,.551,.501,0.2,0.0,2,$405000,Traded,1
328,Eli Marrero\marreel01,31,2TM,54,156,-8,1,0,-5,-2,-14,-1.4,6,-8,-0.8,.474,.495,-0.3,-0.7,-3,$3200000,Traded,/798
329,Damaso Marte*\marteda01,30,CHW,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1250000,Traded,1
330,Ramon Martinez\martira03,32,DET,19,62,-4,0,0,-6,1,-8,-0.8,2,-6,-0.6,.457,.495,0.0,-0.5,0,$1025000,Free Agency,6/435
331,Tino Martinez*\martiti02,37,NYY,131,348,2,-1,0,7,-5,2,0.2,13,15,1.5,.502,.501,0.8,0.3,8,$2750000,Free Agency,*3/D
332,Victor Martinez#\martivi01,26,CLE,147,622,24,-3,-2,0,9,29,2.9,23,53,5.2,.520,.518,5.2,1.0,53,$372100,Amateur Free Agent,*2/D
333,Julio Mateo\mateoju01,27,SEA,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$390000,Amateur Free Agent,1
334,Jeff Mathis\mathije01,22,LAA,5,3,0,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,,Amateur Draft,/2D
335,Luis Matos\matoslu01,26,BAL,121,433,-3,0,0,1,3,1,0.1,16,17,1.7,.501,.501,1.6,0.4,16,$1025000,Amateur Draft,*8
336,Dave Matranga\matrada01,28,LAA,1,1,0,0,0,-1,0,-1,-0.1,0,-1,-0.1,.380,.499,0.0,-0.1,0,,Free Agency,/4
337,Hideki Matsui*\matsuhi01,31,NYY,162,704,25,1,1,-1,-6,20,2.0,26,46,4.5,.512,.512,4.6,-0.6,47,$8000000,Free Agency,*78D/9
338,Gary Matthews#\matthga02,30,TEX,131,526,-3,2,1,10,1,11,1.2,20,31,3.0,.509,.507,2.0,1.2,21,$1100000,Free Agency,*89/7D
339,Joe Mauer*\mauerjo01,22,MIN,131,554,2,1,1,-3,7,8,0.8,21,29,2.8,.506,.505,3.2,0.4,32,$325000,Amateur Draft,*2D
340,Darrell May*\mayda02,33,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
341,Joe Mays#\maysjo01,29,MIN,1,3,0,-1,0,0,0,0,0.0,0,0,0.0,.474,.500,0.0,0.0,0,$7250000,Traded,1
342,Brandon McCarthy\mccarbr01,21,CHW,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.469,.500,0.0,0.0,0,,Amateur Draft,1
343,Dave McCarty\mccarda01,35,BOS,13,6,1,0,0,1,0,2,0.2,0,2,0.2,.515,.501,0.1,0.1,1,$550000,Free Agency,3/7
344,Seth McClung*\mccluse01,24,TBD,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$320000,Amateur Draft,1
345,John McDonald\mcdonjo03,30,2TM,68,184,-7,0,1,8,3,4,0.5,7,11,1.1,.507,.502,0.3,1.1,3,$400000,Conditional Deal,6/45
346,Marshall McDougall\mcdouma01,26,TEX,18,18,-3,0,0,-1,0,-4,-0.4,1,-3,-0.3,.479,.498,-0.2,-0.1,-2,,Rule 5 Draft,/594D6
347,Joe McEwing\mcewijo01,32,KCR,83,191,-12,-1,0,-3,-1,-17,-1.7,7,-10,-1.0,.479,.489,-0.7,-0.4,-7,,Free Agency,534/D6789
348,Dustin McGowan\mcgowdu01,23,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,1
349,Dallas McPherson*\mcpheda01,24,LAA,61,220,-1,-2,-1,0,1,-2,-0.2,8,6,0.6,.496,.499,0.6,0.1,6,,Amateur Draft,5
350,Gil Meche\mechegi01,26,SEA,2,4,0,0,0,0,1,0,0.0,0,0,0.0,.511,.500,0.0,0.0,0,$2535000,Amateur Draft,1
351,Adam Melhuse#\melhuad01,33,OAK,39,102,-2,1,0,1,1,0,0.0,4,4,0.4,.501,.500,0.3,0.2,3,$385000,Free Agency,2/D
352,Kevin Mench\menchke01,27,TEX,150,615,0,-1,2,2,-7,-4,-0.4,23,19,1.8,.498,.498,1.7,-0.4,17,$345000,Amateur Draft,*79/8D
353,Ramiro Mendoza\mendora01,33,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
