Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Acquired,Pos Summary
176,Gavin Floyd\floydga01,24,CHW,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
177,Lew Ford\fordle01,30,MIN,55,130,-3,0,0,0,-2,-3,-0.3,5,2,0.2,.494,.498,0.2,-0.1,2,$985000,Traded,78/D9
178,Casey Fossum*\fossuca01,29,TBD,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2725000,Traded,1
179,Ben Francisco\francbe01,25,CLE,25,66,1,-2,0,3,-1,1,0.1,2,4,0.4,.505,.501,0.1,0.2,1,,Amateur Draft,7/9D
180,Frank Francisco\francfr01,27,TEX,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Traded,1
181,Jason Frasor\frasoja01,29,TOR,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$825000,Traded,1
182,Aaron Fultz*\fultzaa01,33,CLE,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1500000,Free Agency,1
183,J.J. Furmaniak\furmajj01,27,OAK,16,22,-1,0,0,0,0,0,0.0,1,0,0.0,.498,.500,0.0,0.0,0,,Free Agency,/D46597
184,Kason Gabbard*\gabbaka01,25,2TM,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
185,Eric Gagne\gagneer01,31,2TM,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$6000000,Traded,1
186,Armando Galarraga\galarar01,25,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
187,Ryan Garko\garkory01,26,CLE,138,541,16,-5,-1,-8,-8,-6,-0.5,20,14,1.4,.496,.496,2.2,-1.5,22,$383100,Amateur Draft,*3/D
188,Jon Garland\garlajo01,27,CHW,1,2,0,0,0,0,0,0,0.0,0,0,0.0,.528,.500,0.0,0.0,0,$10000000,Traded,1
189,Matt Garza\garzama01,23,MIN,1,3,-1,0,0,0,0,0,0.0,0,0,0.0,.459,.500,0.0,0.0,0,,Amateur Draft,1
190,Joey Gathright*\gathrjo01,26,KCR,74,261,-1,0,1,-1,-2,-3,-0.3,10,7,0.7,.496,.498,0.8,-0.3,8,,Traded,78/D
191,Chad Gaudin\gaudich01,24,OAK,2,5,-1,0,0,0,1,0,0.0,0,0,0.0,.514,.500,0.0,0.0,0,$400000,Traded,1
192,Esteban German\germaes01,29,KCR,121,405,-2,-1,2,0,2,0,0.1,15,16,1.5,.500,.500,1.5,0.3,15,$423000,Traded,45/76D
193,Jason Giambi*\giambja01,36,NYY,83,303,2,-2,1,3,-6,-3,-0.2,11,9,0.9,.497,.499,0.6,-0.3,6,$23428571,Free Agency,D3
194,Jay Gibbons*\gibboja01,30,BAL,84,290,-17,-1,-1,2,-5,-21,-2.1,11,-11,-1.1,.474,.487,-1.3,-0.2,-13,$5000000,Rule 5 Draft,7D/9
195,Troy Glaus\glaustr01,30,TOR,115,456,11,-2,-1,6,2,17,1.7,17,34,3.3,.514,.510,2.8,0.9,28,$10500000,Traded,*5
196,Ross Gload*\gloadro01,31,KCR,102,346,-1,1,0,3,-5,-3,-0.3,13,10,1.0,.497,.498,0.7,-0.2,7,$625000,Traded,3/7D
197,Gary Glover\glovega01,30,TBD,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$600000,Free Agency,1
198,Jimmy Gobble*\gobblji01,25,KCR,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$712500,Amateur Draft,1
199,Jonny Gomes\gomesjo01,26,TBD,107,394,2,2,0,-8,-7,-10,-0.9,15,5,0.5,.491,.494,1.3,-1.4,13,$407800,Amateur Draft,D97
200,Chris Gomez\gomezch02,36,2TM,92,240,-4,-2,0,0,-1,-7,-0.7,9,2,0.2,.492,.498,0.2,-0.1,2,$850000,Free Agency,356/4
201,Alberto Gonzalez\gonzaal03,24,NYY,12,15,-2,0,0,-3,0,-5,-0.5,1,-5,-0.5,.456,.497,-0.2,-0.3,-2,,Traded,6/5
202,Andy Gonzalez\gonzaan01,25,CHW,67,215,-15,-2,0,-4,-1,-22,-2.1,8,-14,-1.4,.468,.487,-1.0,-0.4,-9,,Amateur Draft,579/8346
203,Alex Gordon*\gordoal01,23,KCR,151,601,-11,1,0,8,1,-2,-0.1,23,21,2.0,.499,.499,1.2,1.0,13,$380000,Amateur Draft,*53/6
204,Nick Gorneault\gorneni01,28,LAA,2,5,-1,0,0,1,0,0,0.0,0,0,0.0,.504,.500,-0.1,0.1,-1,,Amateur Draft,/7
205,Curtis Granderson*\grandcu01,26,DET,158,676,29,4,2,14,3,52,5.2,25,78,7.6,.532,.531,6.2,1.8,64,$410000,Amateur Draft,*8/7
206,Nick Green\greenni01,28,SEA,6,7,-2,0,0,1,0,-1,-0.1,0,-1,-0.1,.485,.499,-0.2,0.1,-2,,Conditional Deal,/64
207,Sean Green\greense01,28,SEA,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Traded,1
208,Zack Greinke\greinza01,23,KCR,3,1,0,0,0,0,0,0,0.0,0,0,0.0,.495,.500,0.0,0.0,0,$407000,Amateur Draft,1
209,John-Ford Griffin*\griffjo01,27,TOR,6,14,2,1,0,-1,0,1,0.1,1,2,0.2,.518,.501,0.3,-0.1,3,,Traded,/D9
210,Jason Grilli\grillja01,30,DET,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$395000,Free Agency,1
211,Lee Gronkiewicz\gronkle01,28,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Rule 5 Draft,/1
212,Mark Grudzielanek\grudzma01,37,KCR,116,486,3,1,0,8,3,15,1.5,18,33,3.2,.513,.509,2.5,1.1,25,$4000000,Free Agency,*4/6
213,Vladimir Guerrero\guerrvl01,32,LAA,150,660,35,-2,1,-3,-8,23,2.3,24,47,4.6,.515,.514,4.9,-1.0,50,$14500000,Free Agency,9D
214,Matt Guerrier\guerrma02,28,MIN,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$407500,Waivers,1
215,Carlos Guillen#\guillca01,31,DET,151,630,13,-1,-1,-8,5,8,0.9,24,32,3.1,.505,.505,3.9,-0.3,40,$5000000,Traded,*63/D
216,Jose Guillen\guilljo01,31,SEA,153,659,20,0,0,-3,-6,11,1.2,24,36,3.5,.507,.507,3.8,-0.8,39,$5000000,Free Agency,*9/D
217,Jeremy Guthrie\guthrje01,28,BAL,2,7,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.449,.499,-0.1,0.0,-1,$380000,Waivers,1
218,Franklin Gutierrez\gutiefr01,24,CLE,100,301,3,1,0,10,-3,10,1.0,11,21,2.1,.510,.506,1.1,0.7,11,$381900,Traded,9/78D
219,Freddy Guzman#\guzmafr01,26,TEX,8,6,0,-1,0,1,0,0,0.0,0,1,0.1,.505,.500,0.0,0.1,0,,Traded,/87
220,Joel Guzman\guzmajo03,22,TBD,16,39,-1,-1,0,-2,0,-4,-0.4,1,-3,-0.3,.475,.498,-0.1,-0.2,-1,,Traded,/563D
221,Marcus Gwyn\gwynma01,29,LAA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Purchased,/1
222,Charlie Haeger\haegech01,23,CHW,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
223,Travis Hafner*\hafnetr01,30,CLE,152,661,17,0,0,1,-13,5,0.6,24,29,2.9,.503,.503,2.8,-1.2,28,$4050000,Traded,*D3
224,Jerry Hairston\hairsje02,31,TEX,73,184,-15,2,-1,8,0,-6,-0.6,7,1,0.1,.492,.496,-0.7,0.8,-7,$750000,Free Agency,8745/96
225,Toby Hall\hallto02,31,CHW,38,120,-12,0,0,-5,2,-14,-1.4,5,-10,-1.0,.463,.491,-0.5,-0.3,-5,$1750000,Free Agency,2
226,Roy Halladay\hallaro01,30,TOR,1,4,0,0,0,0,1,1,0.1,0,1,0.1,.589,.501,0.1,0.0,1,$12750000,Amateur Draft,1
227,Jason Hammel\hammeja01,24,TBD,1,1,1,0,0,0,0,1,0.1,0,1,0.1,.585,.501,0.1,0.0,1,,Amateur Draft,1
228,Jack Hannahan*\hannaja01,27,OAK,41,169,4,-2,-1,1,1,3,0.3,6,10,0.9,.508,.502,0.8,0.2,9,,Traded,5
229,Devern Hansack\hansade01,29,BOS,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
230,Rich Harden*\harderi01,25,OAK,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2250000,Amateur Draft,/1
231,Dan Haren\harenda01,26,OAK,1,4,-1,0,0,0,1,0,0.0,0,0,0.0,.483,.500,0.0,0.0,0,$2250000,Traded,1
232,Brendan Harris\harribr01,26,TBD,137,576,6,1,-2,-20,6,-9,-0.8,22,12,1.2,.494,.495,3.2,-1.3,32,$386100,Purchased,64/5
233,Nathan Haynes*\haynena01,27,LAA,40,48,-2,0,0,0,-1,-3,-0.3,2,-1,-0.1,.493,.498,-0.1,-0.1,-1,,Free Agency,98/7D
234,Chris Heintz\heintch01,32,MIN,24,61,-3,-1,0,-5,1,-9,-0.8,2,-6,-0.6,.465,.495,-0.1,-0.4,-1,$380000,Free Agency,2
235,Sean Henn\hennse01,26,NYY,1,1,0,0,0,0,0,0,0.0,0,0,0.0,.486,.500,0.0,0.0,0,$382048,Amateur Draft,1
236,Felix Hernandez\hernafe02,21,SEA,2,4,0,0,0,0,1,0,0.0,0,0,0.0,.507,.500,0.0,0.0,0,$420000,Amateur Free Agent,1
237,Luis Hernandez#\hernalu01,23,BAL,30,71,-1,0,0,2,1,1,0.1,3,4,0.4,.504,.501,0.2,0.3,2,,Waivers,6/4D7
238,Ramon Hernandez\hernara02,31,BAL,106,409,-7,-3,1,2,6,0,0.1,15,16,1.5,.500,.500,1.3,0.9,13,$6500000,Free Agency,2/3
239,Roberto Hernandez\carmofa01,26,CLE,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.464,.500,-0.1,0.0,-1,$387500,Amateur Free Agent,1
240,Roberto Hernandez\hernaro01,42,CLE,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3300000,Free Agency,1
241,Mike Hessman\hessmmi01,29,DET,17,57,-1,0,0,0,-1,-1,-0.1,2,1,0.1,.492,.499,0.1,-0.1,1,,Free Agency,3/57
242,Aaron Hill\hillaa01,25,TOR,160,657,4,-2,-1,22,4,28,2.8,25,52,5.2,.517,.517,3.0,2.7,30,$395000,Amateur Draft,*4
243,Shea Hillenbrand\hillesh02,31,LAA,53,204,-10,0,0,1,-5,-14,-1.4,8,-7,-0.7,.473,.491,-0.8,-0.3,-7,$6000000,Free Agency,D/3
244,Eric Hinske*\hinsker01,29,BOS,84,218,-5,0,-1,-1,-4,-11,-1.1,8,-3,-0.3,.487,.493,-0.2,-0.5,-2,$5625000,Purchased,379/D
245,Luke Hochevar\hochelu01,23,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$575000,Amateur Draft,/1
246,Jim Hoey\hoeyja02,24,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,1
247,J.R. House\housejr01,27,BAL,19,41,-1,0,0,0,0,-1,-0.1,2,1,0.1,.498,.500,0.1,0.0,1,,Free Agency,/2D53
248,J.P. Howell*\howeljp01,24,TBD,2,6,0,0,0,0,1,1,0.1,0,1,0.1,.532,.500,0.1,0.0,1,,Traded,1
249,Jon Huber\huberjo01,25,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
250,Justin Huber\huberju01,24,KCR,8,10,-2,0,0,-1,0,-3,-0.3,0,-3,-0.3,.460,.498,-0.2,-0.1,-2,,Traded,/7D
251,Luke Hudson\hudsolu01,30,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$422000,Free Agency,/1
252,Aubrey Huff*\huffau01,30,BAL,151,603,0,-2,0,-8,-10,-19,-1.8,23,4,0.3,.488,.488,1.1,-1.7,12,$4000000,Free Agency,D35
253,Phil Hughes\hugheph01,21,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,1
254,Torii Hunter\hunteto01,31,MIN,160,650,14,0,-1,-1,3,16,1.6,24,40,3.9,.510,.509,4.0,0.3,41,$12000000,Amateur Draft,*8/D
255,Raul Ibanez*\ibanera01,35,SEA,149,636,17,-1,1,-17,-6,-6,-0.6,24,18,1.7,.496,.496,3.4,-2.2,35,$5500000,Free Agency,*7D
256,Kei Igawa*\igawake01,27,NYY,1,2,1,0,0,0,0,1,0.1,0,1,0.1,.582,.501,0.1,0.0,1,$4000000,Purchased,1
257,Tadahito Iguchi\iguchta01,32,CHW,90,377,-8,1,0,-7,2,-11,-1.0,14,4,0.3,.489,.494,1.0,-0.4,11,$3250000,Free Agency,4
258,Omar Infante\infanom01,25,DET,66,178,-8,2,1,-2,1,-6,-0.6,7,0,0.0,.491,.496,0.2,-0.1,2,$1300000,Amateur Free Agent,468/59D7
259,Brandon Inge\ingebr01,30,DET,151,577,-18,-1,0,16,3,1,0.1,22,23,2.2,.501,.500,0.6,1.9,6,$4900000,Amateur Draft,*5
260,Joe Inglett*\inglejo01,29,TOR,2,5,1,0,0,0,0,1,0.1,0,2,0.2,.565,.501,0.2,0.0,2,,Waivers,/5D
261,Akinori Iwamura*\iwamuak01,28,TBD,123,559,3,1,3,-6,2,3,0.3,20,22,2.2,.502,.502,2.8,-0.3,28,$1800000,Purchased,*5/4D
262,Maicer Izturis#\izturma01,26,LAA,102,374,-3,1,1,1,2,2,0.3,14,16,1.6,.502,.501,1.5,0.4,15,$440000,Traded,54/D6
263,Edwin Jackson\jacksed01,23,TBD,2,2,0,0,0,0,0,0,0.0,0,0,0.0,.518,.500,0.0,0.0,0,$392300,Traded,1
264,Casey Janssen\janssca01,25,TOR,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$385200,Amateur Draft,1
265,Bobby Jenks\jenksbo01,26,CHW,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$400000,Waivers,1
266,Derek Jeter\jeterde01,33,NYY,156,714,30,1,1,-24,8,16,1.6,25,41,3.9,.510,.509,6.3,-1.5,65,$21600000,Amateur Draft,*6
267,Charlton Jimerson\jimerch01,27,SEA,11,2,2,0,0,0,0,2,0.2,0,2,0.2,.514,.501,0.2,0.0,2,,Free Agency,/D98
268,Kenji Johjima\johjike01,31,SEA,135,513,4,-6,-3,-7,8,-3,-0.3,19,16,1.6,.498,.498,2.3,0.2,23,$5933333,Free Agency,*2
269,Dan Johnson*\johnsda06,27,OAK,117,495,8,0,-2,0,-7,0,0.0,19,18,1.8,.500,.500,1.8,-0.6,18,$390000,Amateur Draft,3D
270,Jim Johnson\johnsji04,24,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
271,Reed Johnson\johnsre02,30,TOR,79,307,-13,0,-1,3,-3,-13,-1.3,12,-2,-0.2,.483,.492,-0.5,0.0,-5,$3075000,Amateur Draft,7/98D
272,Rob Johnson\johnsro07,24,SEA,6,3,0,0,0,0,0,0,0.0,0,0,0.0,.505,.500,0.0,0.0,0,,Amateur Draft,/2
273,Adam Jones\jonesad01,21,SEA,41,71,1,1,0,5,-1,6,0.6,3,9,0.9,.515,.504,0.4,0.4,4,,Amateur Draft,7/89
274,Garrett Jones*\jonesga02,26,MIN,31,84,-4,0,0,0,-2,-7,-0.7,3,-4,-0.4,.478,.496,-0.4,-0.2,-4,,Free Agency,D/379
275,Greg Jones\jonesgr01,30,LAA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
276,Todd Jones*\jonesto02,39,DET,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4809159,Free Agency,1
277,Jair Jurrjens\jurrjja01,21,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,/1
278,Jeff Karstens\karstje01,24,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$389495,Amateur Draft,/1
279,Matt Kata#\katama01,29,TEX,31,77,-3,0,1,-4,0,-7,-0.6,3,-4,-0.4,.480,.496,0.1,-0.4,0,$415000,Free Agency,7/563D4
280,Scott Kazmir*\kazmisc01,23,TBD,1,2,0,0,0,0,0,1,0.1,0,1,0.1,.546,.500,0.1,0.0,1,$424300,Traded,1
281,Jason Kendall\kendaja01,33,OAK,80,312,-20,-1,0,20,5,4,0.5,12,16,1.6,.505,.503,-0.4,2.6,-4,$12858194,Traded,2/7
282,Howie Kendrick\kendrho01,23,LAA,88,353,5,0,-1,6,2,12,1.3,13,26,2.5,.514,.508,1.9,0.9,20,$395000,Amateur Draft,4/D
283,Ian Kennedy\kenneia01,22,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
284,Joe Kennedy\kennejo04,28,2TM,2,3,0,0,0,0,0,1,0.1,0,1,0.1,.531,.500,0.1,0.0,1,$2800000,Traded,1
285,Bobby Kielty#\kieltbo01,30,2TM,33,101,-6,0,0,3,-1,-4,-0.4,4,0,0.0,.488,.499,-0.3,0.2,-3,$2100000,Free Agency,79
286,Ian Kinsler\kinslia01,25,TEX,130,566,7,7,0,4,4,21,2.1,21,42,4.1,.516,.513,3.7,0.8,38,$390708,Amateur Draft,*4
287,Jon Knott\knottjo02,28,BAL,7,19,0,0,0,0,0,0,0.0,1,0,0.0,.495,.500,0.0,0.0,0,,Free Agency,/D7
288,Shane Komine\kominsh01,26,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
289,Paul Konerko\konerpa01,31,CHW,151,636,11,-3,-3,0,-9,-4,-0.3,24,20,2.0,.498,.498,2.0,-0.8,20,$12000000,Free Agency,*3D
290,Mike Koplove\koplomi01,30,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
291,John Koronka*\koronjo01,26,TEX,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.470,.500,0.0,0.0,0,,Traded,/1
292,Casey Kotchman*\kotchca01,24,LAA,137,508,14,-5,-1,18,-7,19,1.9,19,38,3.8,.514,.512,2.0,1.2,20,$382500,Amateur Draft,*3/D
293,Mark Kotsay*\kotsama01,31,OAK,56,227,-13,1,0,0,1,-11,-1.0,9,-2,-0.2,.481,.494,-0.2,0.2,-2,$8000000,Traded,8
294,Jason Kubel*\kubelja01,25,MIN,128,466,7,-2,0,-9,-7,-11,-1.1,17,6,0.6,.491,.493,1.5,-1.5,15,$387500,Amateur Draft,7D
295,John Lackey\lackejo01,28,LAA,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.470,.500,0.0,0.0,0,$5833333,Amateur Draft,1
296,Aaron Laffey*\laffeaa01,22,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
297,Gerald Laird\lairdge01,27,TEX,120,448,-21,2,0,13,7,1,0.2,17,18,1.8,.501,.501,0.5,2.1,5,$400322,Traded,*2/7
298,Ryan Langerhans*\langery01,27,OAK,2,5,-1,0,0,1,0,0,0.0,0,0,0.0,.512,.500,-0.1,0.1,-1,,Conditional Deal,/8
299,Juan Lara\laraju01,26,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,/1
300,Jason LaRue\larueja01,33,KCR,66,195,-16,1,-1,4,4,-9,-0.9,7,-2,-0.2,.487,.495,-0.6,0.8,-5,$5200000,Purchased,2/5
301,Brandon League\leagubr01,24,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,1
302,Matt LeCroy\lecroma01,31,MIN,7,20,-2,0,0,-2,0,-4,-0.4,1,-3,-0.3,.442,.497,-0.2,-0.2,-1,,Free Agency,/2D3
303,Wil Ledezma*\ledezwi01,26,DET,2,1,0,0,0,0,0,0,0.0,0,0,0.0,.493,.500,0.0,0.0,0,$415000,Rule 5 Draft,1
304,Cliff Lee*\leecl02,28,CLE,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.464,.500,-0.1,0.0,-1,$3000000,Traded,1
305,Jon Leicester\leicejo01,28,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,1
306,Jon Lester*\lestejo01,23,BOS,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$384000,Amateur Draft,1
307,Colby Lewis\lewisco01,27,OAK,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,1
308,Jensen Lewis\lewisje01,23,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,1
309,Adam Lind*\lindad01,23,TOR,89,311,-9,0,0,3,-3,-9,-0.9,12,3,0.2,.490,.494,0.0,0.1,0,,Amateur Draft,7
310,Jesse Litsch\litscje01,22,TOR,1,1,0,0,0,0,0,0,0.0,0,0,0.0,.486,.500,0.0,0.0,0,,Amateur Draft,1
311,Wes Littleton\littlwe01,24,TEX,2,1,0,0,0,0,0,0,0.0,0,0,0.0,.493,.500,0.0,0.0,0,,Amateur Draft,1
312,Radhames Liz\lizra01,23,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,/1
313,Esteban Loaiza\loaizes01,35,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$7500000,Free Agency,/1
314,Kameron Loe\loeka01,25,TEX,1,3,1,0,0,0,0,1,0.1,0,1,0.1,.587,.501,0.1,0.0,1,$390765,Amateur Draft,1
315,Adam Loewen*\loewead01,23,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$967000,Amateur Draft,/1
316,Kenny Lofton*\loftoke01,40,2TM,136,559,8,1,1,-4,0,6,0.6,21,27,2.6,.504,.502,3.0,-0.3,31,$6000000,Traded,7/8
317,Boone Logan\loganbo02,22,CHW,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,1
318,Aquilino Lopez\lopezaq01,32,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,1
319,Javier Lopez*\lopezja02,29,BOS,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$402500,Traded,1
320,Jose Lopez\lopezjo01,23,SEA,149,561,-21,-3,-1,4,4,-17,-1.6,21,4,0.4,.489,.490,0.0,0.8,0,$420000,Amateur Free Agent,*4/5
321,Mark Lowe*\lowema01,24,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$380000,Amateur Draft,/1
322,Mike Lowell\lowelmi01,33,BOS,154,653,22,-2,-1,5,3,27,2.7,24,51,5.0,.517,.516,4.5,0.9,46,$9000000,Free Agency,*5
323,Donny Lucy\lucydo01,24,CHW,8,15,-2,0,0,0,0,-2,-0.2,1,-2,-0.2,.474,.499,-0.2,0.0,-2,,Amateur Draft,/2D
324,Julio Lugo\lugoju01,31,BOS,147,630,-27,2,1,0,7,-17,-1.6,23,7,0.7,.489,.490,0.7,0.8,7,$8250000,Free Agency,*6/D
325,Ruddy Lugo\lugoru01,27,2TM,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$403600,Waivers,1
326,Hector Luna\lunahe01,27,TOR,22,46,-5,0,0,2,0,-2,-0.2,2,-1,-0.1,.490,.499,-0.3,0.2,-3,,Waivers,5/D39
327,Mike MacDougal#\macdomi01,30,CHW,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1500000,Traded,1
328,Rob Mackowiak*\mackoro01,31,CHW,85,268,-1,0,1,2,-4,-3,-0.2,10,7,0.7,.497,.498,0.5,-0.2,5,$2750000,Traded,79/D35
329,Kevin Mahar\maharke01,26,TEX,7,18,-2,0,0,-2,0,-4,-0.4,1,-3,-0.3,.445,.498,-0.1,-0.2,-1,,Amateur Free Agent,/89
330,Ron Mahay*\mahayro01,36,TEX,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1250000,Free Agency,1
331,Shaun Marcum\marcush01,25,TOR,2,5,-1,0,0,0,1,0,0.0,0,0,0.0,.495,.500,0.0,0.0,0,$386100,Amateur Draft,1
332,Nick Markakis*\markani01,23,BAL,161,710,19,2,-3,4,-6,17,1.7,26,43,4.2,.510,.510,3.8,-0.1,39,$400000,Amateur Draft,*9
333,Mike Maroth*\marotmi01,29,DET,2,4,0,0,0,0,1,0,0.0,0,0,0.0,.516,.500,0.0,0.0,0,$2950000,Traded,1
334,Jay Marshall*\marshja01,24,OAK,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$380000,Waivers,1
335,Andy Marte\martean01,23,CLE,20,60,-5,0,0,0,0,-4,-0.4,2,-2,-0.2,.478,.497,-0.2,0.0,-2,$383100,Traded,5
336,Victor Martinez#\martivi01,28,CLE,147,645,20,-1,-2,-2,6,21,2.1,23,45,4.3,.514,.513,4.5,0.5,46,$3200000,Amateur Free Agent,*23/D
337,Nick Masset\masseni01,25,CHW,3,2,-1,0,0,0,0,0,0.0,0,0,0.0,.490,.500,0.0,0.0,0,$381000,Traded,1
338,Tom Mastny\mastnto01,26,CLE,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$381500,Traded,1
339,Julio Mateo\mateoju01,29,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$1075000,Amateur Free Agent,/1
340,Jeff Mathis\mathije01,24,LAA,59,195,-11,-1,0,3,3,-6,-0.6,7,1,0.1,.490,.496,-0.2,0.7,-2,,Amateur Draft,2/D
341,Hideki Matsui*\matsuhi01,33,NYY,143,634,22,1,5,-1,-7,20,2.0,23,42,4.1,.513,.512,4.2,-0.8,43,$13000000,Free Agency,*7D
342,Daisuke Matsuzaka\matsuda01,26,BOS,2,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.470,.500,-0.1,0.0,-1,$6333333,Purchased,1
343,Gary Matthews#\matthga02,32,LAA,140,579,-5,2,2,-13,3,-11,-1.0,22,11,1.1,.492,.493,2.3,-0.9,24,$6400000,Free Agency,*8/D
344,Joe Mauer*\mauerjo01,24,MIN,109,471,11,3,1,3,4,22,2.2,17,40,3.9,.520,.513,3.6,0.8,37,$3750000,Amateur Draft,2D
345,Cameron Maybin\maybica01,20,DET,24,53,-6,1,1,-1,0,-6,-0.6,2,-4,-0.4,.476,.496,-0.3,-0.1,-3,,Amateur Draft,7/8D
346,Macay McBride*\mcbrima01,24,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
347,Brandon McCarthy\mccarbr01,23,TEX,1,3,-1,0,0,0,0,0,0.0,0,0,0.0,.456,.500,0.0,0.0,0,$396068,Traded,1
348,Darnell McDonald\mcdonda02,28,MIN,4,11,-2,-1,0,0,0,-3,-0.3,0,-2,-0.2,.436,.498,-0.2,0.0,-2,,Traded,/9D
349,John McDonald\mcdonjo03,32,TOR,123,353,-17,1,0,21,5,11,1.1,13,24,2.4,.509,.507,0.3,2.7,3,$750000,Purchased,65
350,Dustin McGowan\mcgowdu01,25,TOR,4,7,0,0,0,0,1,0,0.0,0,0,0.0,.504,.500,0.0,0.0,0,,Amateur Draft,1/D
351,Gil Meche\mechegi01,28,KCR,2,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.471,.500,-0.1,0.0,-1,$7400000,Free Agency,1
