Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Acquired,Pos Summary
299,Carlos Lee\leeca01,26,CHW,140,576,14,-2,1,1,-5,10,1.0,22,31,3.0,.507,.506,2.9,-0.3,30,$2700000,Amateur Free Agent,*7/D
300,Cliff Lee*\leecl02,23,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
301,Jose Leon\leonjo01,25,BAL,36,93,-2,-1,0,2,-1,-3,-0.3,3,1,0.1,.493,.498,-0.1,0.1,-1,,Traded,35/D7
302,Brian Lesher\leshebr01,31,TOR,24,43,-5,0,0,2,-1,-5,-0.5,2,-4,-0.4,.478,.497,-0.5,0.1,-5,$245000,Free Agency,3/D79
303,Al Levine*\levinal01,34,ANA,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1325000,Waivers,1
304,Colby Lewis\lewisco01,22,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$200000,Amateur Draft,1
305,Cory Lidle\lidleco01,30,OAK,2,2,-1,0,0,0,0,0,0.0,0,0,0.0,.485,.500,0.0,0.0,0,$2550000,Traded,1
306,Jeff Liefer*\liefeje01,27,CHW,76,224,-6,-1,0,4,-4,-8,-0.7,8,1,0.1,.490,.495,-0.3,0.0,-3,$285000,Amateur Draft,379/D
307,Ted Lilly*\lillyte01,26,2TM,2,3,-1,0,0,0,0,0,0.0,0,0,0.0,.478,.500,0.0,0.0,0,$237150,Traded,1
308,Jose Lima\limajo01,29,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$7250000,Traded,1
309,Esteban Loaiza\loaizes01,30,TOR,2,6,-1,0,0,0,1,0,0.0,0,0,0.0,.492,.500,0.0,0.0,0,$6050000,Traded,1
310,Kenny Lofton*\loftoke01,35,CHW,93,406,4,0,2,-2,2,6,0.6,15,21,2.0,.506,.504,2.2,0.1,22,$1025000,Free Agency,8
311,Kyle Lohse\lohseky01,23,MIN,2,4,0,0,0,0,1,0,0.0,0,0,0.0,.508,.500,0.0,0.0,0,$215000,Traded,1
312,George Lombard*\lombage01,26,DET,72,270,-6,2,1,-9,0,-13,-1.3,10,-3,-0.3,.482,.492,0.6,-0.9,6,,Traded,87/D9
313,Terrence Long*\longte01,26,OAK,162,640,-17,-2,-1,-5,4,-21,-2.0,24,3,0.3,.487,.487,0.7,0.0,8,$675000,Traded,*8
314,Felipe Lopez#\lopezfe01,22,TOR,85,309,-12,-1,1,-4,4,-12,-1.2,12,-1,-0.1,.486,.493,0.4,0.0,4,$221000,Amateur Draft,6/5D
315,Luis Lopez#\lopezlu02,31,BAL,52,112,-8,1,0,-1,1,-7,-0.7,4,-3,-0.3,.487,.496,-0.2,0.1,-2,,Free Agency,64/3D
316,Rodrigo Lopez\lopezro02,26,BAL,1,3,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.432,.500,-0.1,0.0,-1,$200000,Free Agency,1
317,Shane Loux\louxsh01,22,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
318,Derek Lowe\lowede01,29,BOS,2,5,0,0,0,0,1,1,0.1,0,1,0.1,.534,.500,0.1,0.0,1,$3125000,Traded,1
319,Ryan Ludwick\ludwiry01,23,TEX,23,88,-4,1,-1,-7,0,-10,-1.0,3,-7,-0.7,.457,.494,0.0,-0.6,0,,Traded,8/79
320,Mark Lukasiewicz*\lukasma01,29,ANA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$207500,Waivers,1
321,Fernando Lunar\lunarfe01,25,BAL,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$225000,Traded,/2
322,Brandon Lyon\lyonbr01,22,TOR,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$221000,Amateur Draft,1
323,John Mabry*\mabryjo01,31,OAK,89,211,7,0,0,10,-5,11,1.1,8,19,1.8,.512,.507,0.9,0.5,9,,Traded,379
324,Mike MacDougal#\macdomi01,25,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
325,Jose Macias#\maciajo01,30,DET,33,121,-7,-1,0,-1,1,-8,-0.7,5,-3,-0.3,.477,.495,-0.2,0.0,-2,$375000,MinorLg Draft,4/859
326,Calvin Maduro\madurca01,27,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$270000,Free Agency,1
327,Wendell Magee\mageewe01,29,DET,97,364,-9,-2,0,4,1,-7,-0.6,14,7,0.7,.493,.496,0.3,0.5,3,$425000,Traded,8/97D
328,Mike Magnante*\magnami01,37,OAK,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1200000,Free Agency,1
329,Chris Magruder#\magruch01,25,CLE,87,278,-14,2,0,0,-3,-14,-1.4,10,-4,-0.4,.484,.491,-0.4,-0.2,-4,,Traded,798
330,Mike Maroth*\marotmi01,24,DET,2,6,-1,0,0,0,1,0,0.0,0,0,0.0,.494,.500,0.0,0.0,0,,Traded,1
331,Damaso Marte*\marteda01,27,CHW,4,1,0,0,0,0,0,0,0.0,0,0,0.0,.496,.500,0.0,0.0,0,$227500,Traded,1
332,Tom Martin*\martito02,32,TBD,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
333,Edgar Martinez\martied01,39,SEA,97,407,21,-1,1,0,-8,12,1.2,15,27,2.6,.512,.507,2.6,-0.8,27,$7086668,Amateur Free Agent,D
334,Pedro Martinez\martipe02,30,BOS,2,7,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.477,.500,-0.1,0.0,-1,$14000000,Traded,1
335,Victor Martinez#\martivi01,23,CLE,12,36,0,0,0,-1,0,-1,-0.1,1,0,0.0,.492,.499,0.1,-0.1,1,,Amateur Free Agent,/2D
336,Julio Mateo\mateoju01,24,SEA,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Free Agent,1
337,Luis Matos\matoslu01,23,BAL,17,33,-5,0,0,-1,0,-6,-0.6,1,-5,-0.5,.463,.496,-0.5,-0.1,-4,$230000,Amateur Draft,/987D
338,Gary Matthews#\matthga02,27,BAL,109,397,7,1,3,3,-4,10,1.0,15,25,2.4,.509,.506,2.1,0.0,22,,Traded,987/D
339,Dave Maurer\maureda01,27,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
340,Darrell May*\mayda02,30,KCR,2,5,-1,0,0,0,1,0,0.0,0,0,0.0,.490,.500,0.0,0.0,0,$375000,Free Agency,1
341,Brent Mayne*\maynebr01,34,KCR,101,370,-19,0,-1,0,6,-15,-1.5,14,-1,-0.2,.485,.491,-0.1,0.6,-1,$2500000,Traded,2
342,Joe Mays#\maysjo01,26,MIN,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$2350000,Traded,1
343,Dave McCarty\mccarda01,32,2TM,25,74,-6,-1,0,2,-1,-6,-0.6,3,-3,-0.4,.475,.498,-0.5,0.1,-5,$850000,Purchased,/3D
344,Donzell McDonald#\mcdondo01,27,KCR,10,27,-1,0,0,-3,0,-4,-0.4,1,-3,-0.3,.459,.497,0.0,-0.3,0,,Assigned,/7
345,John McDonald\mcdonjo03,27,CLE,93,288,-12,0,0,1,3,-8,-0.7,11,3,0.3,.492,.495,0.2,0.4,2,$210000,Amateur Draft,465/D
346,Ryan McGuire*\mcguiry01,30,BAL,17,28,-5,0,0,0,0,-6,-0.6,1,-5,-0.5,.467,.496,-0.5,0.0,-5,,Free Agency,/3D
347,Cody McKay*\mckayco01,28,OAK,2,4,0,0,0,0,0,0,0.0,0,1,0.1,.518,.500,0.1,0.0,1,,Amateur Draft,/2
348,Mark McLemore#\mclemma01,37,SEA,104,407,7,-2,1,-3,-3,1,0.1,15,16,1.5,.501,.501,1.9,-0.6,19,$3150000,Free Agency,758/D496
349,Jim Mecir#\mecirji01,32,OAK,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2366667,Traded,1
350,Mitch Meluskey#\melusmi01,28,DET,8,34,-1,0,0,1,1,1,0.1,1,2,0.2,.509,.500,0.1,0.2,1,$345000,Traded,/2
351,Kevin Mench\menchke01,24,TEX,110,412,-1,-1,0,-5,-5,-12,-1.2,15,3,0.3,.489,.492,0.8,-1.0,8,,Amateur Draft,97/D8
352,Ramiro Mendoza\mendora01,30,NYY,9,1,0,0,0,0,0,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,$2600000,Amateur Free Agent,1
353,Frank Menechino\menecfr01,31,OAK,38,154,-4,0,0,-3,1,-6,-0.6,6,0,0.0,.484,.496,0.3,-0.2,3,$295000,MinorLg Draft,4/56D
354,Lou Merloni\merlolo01,31,BOS,84,222,-2,-1,0,6,2,5,0.5,8,13,1.3,.506,.503,0.7,0.8,7,$290000,Free Agency,4/56379
355,Dan Miceli\micelda01,31,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$1000000,Free Agency,/1
356,Chris Michalak*\michach01,31,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Waivers,1
357,Doug Mientkiewicz*\mientdo01,28,MIN,143,554,1,-2,2,1,-7,-5,-0.5,21,16,1.5,.496,.497,1.4,-0.6,15,$285000,Amateur Draft,*3
358,Justin Miller\milleju01,24,TOR,2,2,-1,0,0,0,0,0,0.0,0,0,0.0,.484,.500,0.0,0.0,0,,Traded,1
359,Matt Miller*\millema01,27,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$202500,Free Agency,/1
360,Travis Miller\milletr01,29,MIN,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,/1
361,Eric Milton*\miltoer01,26,MIN,2,5,0,0,0,0,1,1,0.1,0,1,0.1,.532,.500,0.1,0.0,1,$4000000,Traded,1
362,Doug Mirabelli\mirabdo01,31,BOS,57,173,-4,0,-1,2,3,-1,-0.1,6,6,0.5,.499,.499,0.3,0.5,4,$650000,Traded,2/D
363,Brian Moehler\moehlbr01,30,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$2400000,Amateur Draft,/1
364,Dustan Mohr\mohrdu01,26,MIN,120,417,1,1,1,8,-5,7,0.7,16,23,2.2,.506,.504,1.4,0.3,14,$200000,Free Agency,*97/D8
365,Bengie Molina\molinbe01,27,ANA,122,459,-24,-5,-1,10,7,-13,-1.2,17,5,0.4,.490,.492,-0.6,1.7,-5,$350000,Amateur Free Agent,*2
366,Izzy Molina\moliniz01,31,BAL,1,3,0,0,0,0,0,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,,Free Agency,/2
367,Jose Molina\molinjo01,27,ANA,29,81,-3,-1,0,1,1,-1,-0.1,3,2,0.2,.496,.499,0.1,0.3,1,,Free Agency,2
368,Raul Mondesi\mondera01,31,2TM,146,637,-9,4,2,-9,-6,-17,-1.7,23,6,0.6,.488,.495,1.4,-1.3,15,$11000000,Traded,98/D
369,Craig Monroe\monrocr01,25,DET,13,26,-2,-1,0,1,-1,-3,-0.3,1,-2,-0.2,.476,.498,-0.3,0.1,-3,,Waivers,/97D
370,Melvin Mora\morame01,30,BAL,149,652,3,-1,1,21,0,24,2.4,24,48,4.7,.516,.515,2.6,2.1,27,$350000,Traded,7684/9D
371,Mike Moriarty\moriami01,28,BAL,8,16,-2,-1,0,1,0,-2,-0.2,1,-1,-0.1,.481,.499,-0.2,0.2,-2,$200000,Free Agency,/645
372,Warren Morris*\morriwa02,28,MIN,4,7,-2,0,0,1,0,-1,-0.1,0,-1,-0.1,.478,.499,-0.2,0.1,-2,$275000,Free Agency,/4
373,Jamie Moyer*\moyerja01,39,SEA,2,5,-1,0,0,0,1,0,0.0,0,0,0.0,.505,.500,0.0,0.0,0,$6500000,Free Agency,1
374,Mark Mulder*\muldema01,24,OAK,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.463,.500,-0.1,0.0,-1,$800000,Amateur Draft,1
375,Terry Mulholland\mulhote01,39,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
376,Scott Mullen\mullesc01,27,KCR,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,1
377,Eric Munson*\munsoer01,24,DET,18,67,-4,0,0,0,-2,-6,-0.6,3,-4,-0.4,.466,.496,-0.3,-0.2,-3,,Amateur Draft,D/3
378,Calvin Murray\murraca01,30,TEX,37,86,-6,2,0,0,0,-3,-0.3,3,0,0.0,.492,.498,0.0,0.0,0,,Purchased,8/D9
379,Heath Murray*\murrahe01,29,CLE,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,/1
380,Mike Mussina*\mussimi01,33,NYY,2,6,1,-1,0,0,1,1,0.1,0,1,0.1,.559,.501,0.1,0.0,1,$11000000,Free Agency,1
381,Greg Myers*\myersgr01,36,OAK,65,170,-2,0,0,1,2,2,0.2,6,8,0.8,.503,.501,0.7,0.4,7,$800000,Free Agency,2/D
382,Aaron Myette\myettaa01,24,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
383,Charles Nagy*\nagych01,35,CLE,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.492,.500,0.0,0.0,0,$6000000,Amateur Draft,1
384,Bry Nelson#\nelsobr01,28,BOS,25,39,-1,0,0,0,0,-2,-0.2,1,0,0.0,.494,.499,0.0,0.0,0,,Free Agency,4/789D
385,Jeff Nelson\nelsoje01,35,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$3333333,Free Agency,1
386,Jose Nieves\nievejo01,27,ANA,45,100,-3,0,0,-6,1,-8,-0.8,4,-5,-0.5,.482,.495,0.2,-0.5,2,$240000,Traded,46/53D89
387,C.J. Nitkowski*\nitkoc.01,29,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,1
388,Trot Nixon*\nixontr01,28,BOS,152,612,5,1,1,6,-5,7,0.8,23,30,2.9,.505,.505,2.4,0.1,24,$2700000,Amateur Draft,*98
389,Wes Obermueller\obermwe01,25,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
390,Alex Ochoa\ochoaal01,30,ANA,37,75,3,-2,0,-1,-1,-1,-0.1,3,2,0.2,.498,.500,0.3,-0.2,3,,Traded,9/7
391,Jose Offerman#\offerjo01,33,2TM,101,326,-5,-1,-1,5,-6,-8,-0.8,12,4,0.4,.492,.496,-0.1,-0.1,0,$6750000,Free Agency,3D/9
392,John Olerud*\olerujo01,33,SEA,154,668,35,0,-1,2,-8,28,2.8,25,53,5.1,.518,.517,4.9,-0.6,50,$6950000,Free Agency,*3/D
393,Darren Oliver\oliveda02,31,BOS,2,1,0,0,0,0,0,0,0.0,0,0,0.0,.493,.500,0.0,0.0,0,$7000000,Traded,1
394,Miguel Olivo\olivomi01,23,CHW,6,21,-1,0,0,0,0,-1,-0.1,1,0,0.0,.492,.500,0.0,0.0,0,,Traded,/2
395,Luis Ordaz\ordazlu01,26,KCR,33,111,-7,-1,0,-4,1,-10,-1.0,4,-6,-0.6,.469,.494,-0.3,-0.2,-3,,Free Agency,4/56
396,Magglio Ordonez\ordonma01,28,CHW,153,654,47,0,-2,-10,-6,29,2.8,25,53,5.1,.518,.517,6.2,-1.5,64,$6500000,Amateur Free Agent,*9/D
397,David Ortiz*\ortizda01,26,MIN,125,466,10,-3,0,-1,-10,-4,-0.3,17,14,1.3,.497,.498,1.5,-1.0,15,$950000,Traded,D3
398,Hector Ortiz\ortizhe01,32,TEX,7,15,0,0,0,0,0,0,0.0,1,1,0.1,.499,.500,0.1,0.0,0,,Purchased,/2
399,Ramon Ortiz\ortizra02,29,ANA,2,7,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.433,.499,-0.1,0.0,-1,$575000,Amateur Free Agent,1
400,Antonio Osuna\osunaan01,29,CHW,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2200000,Traded,1
401,Orlando Palmeiro*\palmeor01,33,ANA,110,300,0,0,1,2,-4,-1,0.0,11,11,1.0,.500,.500,0.8,-0.1,9,$1000000,Amateur Draft,978/D
402,Rafael Palmeiro*\palmera01,37,TEX,155,663,32,-1,-1,2,-10,22,2.2,25,47,4.5,.514,.513,4.4,-0.8,45,$8712986,Free Agency,3D
403,Dean Palmer\palmede01,33,DET,4,13,-3,0,0,0,0,-4,-0.4,0,-3,-0.3,.405,.498,-0.3,0.0,-3,$8000000,Free Agency,/D
404,Jose Paniagua\paniajo01,28,DET,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1325000,Traded,1
405,Craig Paquette\paquecr01,33,DET,72,266,-19,0,0,-5,-1,-25,-2.5,10,-15,-1.6,.465,.484,-1.1,-0.5,-11,$2125000,Free Agency,53/D79
406,Chan Ho Park\parkch01,29,TEX,2,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.456,.499,-0.1,0.0,-1,$6884803,Free Agency,1
407,Chad Paronto\paronch01,26,CLE,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Waivers,1
408,Jim Parque*\parquji01,27,CHW,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
409,Steve Parris\parrist01,34,TOR,2,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.469,.500,-0.1,0.0,-1,$3775000,Traded,1
410,Danny Patterson\patteda04,31,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$1700000,Traded,/1
411,Josh Paul\pauljo01,27,CHW,33,118,-7,1,1,-2,2,-6,-0.6,4,-2,-0.2,.481,.496,0.0,0.0,0,,Amateur Draft,2/7
412,Terry Pearson\pearste01,30,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$200000,Amateur Free Agent,/1
413,Kit Pellow\pelloki01,28,KCR,29,73,-2,0,0,0,-1,-3,-0.3,3,0,0.0,.491,.498,0.0,-0.1,0,,Amateur Draft,53/D
414,Carlos Pena*\penaca01,24,2TM,115,443,2,1,0,-3,-6,-6,-0.5,17,11,1.1,.495,.498,1.3,-0.9,14,$202000,Traded,3/D
415,Troy Percival\percitr01,32,ANA,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$5250000,Amateur Draft,1
416,Eddie Perez\perezed02,34,CLE,42,125,-10,0,-1,1,2,-8,-0.8,5,-3,-0.4,.481,.495,-0.5,0.3,-4,$500000,Traded,2
417,Neifi Perez#\perezne01,29,KCR,145,585,-49,0,1,-2,8,-42,-4.2,22,-20,-2.1,.471,.474,-1.9,0.6,-18,$4100000,Traded,*6/4
418,Yorkis Perez*\perezyo01,34,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,1
419,Matt Perisho*\perisma01,27,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
420,Chan Perry\perrych01,29,KCR,5,11,-3,0,0,1,0,-2,-0.2,0,-2,-0.2,.456,.499,-0.3,0.1,-2,,Free Agency,/3
421,Herbert Perry\perryhe01,32,TEX,132,496,5,0,-2,-1,1,2,0.3,19,21,2.0,.502,.501,2.2,0.0,22,$900000,Traded,*53/D7
422,Andy Pettitte*\pettian01,30,NYY,2,3,0,0,0,0,0,1,0.1,0,1,0.1,.530,.500,0.1,0.0,1,$9500000,Amateur Draft,1
423,Josh Phelps\phelpjo01,24,TOR,74,287,13,0,-1,0,-7,5,0.5,11,16,1.6,.507,.503,1.6,-0.6,16,,Amateur Draft,D/3
424,Travis Phelps\phelptr01,24,TBD,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$218000,Amateur Draft,1
425,Brandon Phillips\phillbr01,21,CLE,11,36,1,0,0,0,0,2,0.2,1,3,0.3,.516,.501,0.3,0.1,3,,Traded,4
426,Jason Phillips\phillja03,28,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
427,Adam Piatt\piattad01,26,OAK,55,152,-3,0,1,-1,-2,-5,-0.5,6,1,0.1,.492,.497,0.2,-0.3,2,,Amateur Draft,79/3
428,A.J. Pierzynski*\pierza.01,25,MIN,130,469,3,-2,0,-1,7,7,0.7,18,24,2.3,.505,.504,2.5,0.7,25,$250000,Amateur Draft,*2
429,Joel Pineiro\pineijo01,23,SEA,2,7,-1,0,0,0,1,0,0.0,0,0,0.0,.487,.500,0.0,0.0,0,$255000,Amateur Draft,1
430,Dan Plesac*\plesada01,40,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$2200000,Free Agency,1
431,Scott Podsednik*\podsesc01,26,SEA,14,25,-1,0,0,0,-1,-1,-0.1,1,0,0.0,.493,.499,0.0,-0.1,0,,Free Agency,/7D98
432,Cliff Politte\politcl01,28,TOR,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Traded,1
433,Sidney Ponson\ponsosi01,25,BAL,2,3,0,0,0,0,0,1,0.1,0,1,0.1,.538,.500,0.1,0.0,1,$2650000,Amateur Free Agent,1
434,Mike Porzio*\porzimi01,29,CHW,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$215000,Free Agency,1
435,Jorge Posada#\posadjo01,30,NYY,143,598,16,1,-3,-4,8,19,1.9,22,42,4.1,.513,.512,4.5,0.5,46,$7000000,Amateur Draft,*2/D
436,Lou Pote\potelo01,30,ANA,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$255000,Free Agency,1
437,Brian Powell\powelbr01,28,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,1
438,Jay Powell\powelja04,30,TEX,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2250000,Free Agency,1
439,Tom Prince\princto01,37,MIN,51,148,-2,-2,0,3,3,2,0.2,6,8,0.7,.504,.501,0.5,0.6,5,$450000,Free Agency,2
440,Luke Prokopec*\prokolu01,24,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$268000,Traded,1
441,Mark Quinn\quinnma01,28,KCR,23,84,-1,0,0,-2,-1,-5,-0.5,3,-2,-0.2,.479,.497,0.0,-0.3,0,$375000,Amateur Draft,9/D
442,Brad Radke\radkebr01,29,MIN,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$8750000,Amateur Draft,1
443,Julio Ramirez\ramirju02,24,ANA,29,35,0,-1,0,0,0,-1,-0.1,1,1,0.1,.498,.500,0.1,0.0,1,,Free Agency,8/9D
444,Manny Ramirez\ramirma02,30,BOS,120,518,53,-1,-2,1,-8,44,4.2,19,63,6.0,.535,.526,6.0,-0.6,62,$15462727,Free Agency,7D/9
445,Joe Randa\randajo01,32,KCR,151,617,-5,0,0,1,1,-4,-0.3,23,20,1.9,.498,.498,1.8,0.3,18,$4000000,Traded,*5D
446,Jon Rauch\rauchjo01,23,CHW,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$200000,Amateur Draft,/1
447,Mark Redman*\redmama01,28,DET,2,5,0,0,0,0,1,1,0.1,0,1,0.1,.525,.500,0.1,0.0,1,$300000,Traded,1
448,Rick Reed\reedri01,37,MIN,2,6,0,0,0,0,1,1,0.1,0,1,0.1,.533,.500,0.1,0.0,1,$7000000,Traded,1
449,Dan Reichert\reichda01,25,KCR,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$310000,Amateur Draft,1
450,Bryan Rekar\rekarbr01,30,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
451,Desi Relaford#\relafde01,28,SEA,112,376,-4,1,-1,0,1,-2,-0.2,14,12,1.2,.498,.499,1.2,0.2,12,$1275000,Traded,65749/D
452,Michael Restovich\restomi01,23,MIN,8,14,1,0,0,-1,0,-1,-0.1,1,-1,-0.1,.484,.499,0.0,-0.1,0,,Amateur Draft,/7D9
453,Dennys Reyes\reyesde01,25,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
454,Arthur Rhodes*\rhodear01,32,SEA,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3500000,Free Agency,1
455,Chris Richard*\richach01,28,BAL,50,171,-4,-3,0,2,-4,-9,-0.9,6,-2,-0.3,.482,.495,-0.5,-0.1,-5,$300000,Traded,D/3
456,Jerrod Riggan\riggaje01,28,CLE,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$218000,Traded,1
457,Juan Rincon\rincoju01,23,MIN,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,1
458,Ricardo Rincon*\rincori01,32,2TM,3,1,0,0,0,0,0,0,0.0,0,0,0.0,.495,.500,0.0,0.0,0,$1500000,Traded,1
459,David Riske\riskeda01,25,CLE,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$227500,Amateur Draft,1
460,Todd Ritchie\ritchto01,30,CHW,3,5,0,0,0,0,1,1,0.1,0,1,0.1,.519,.500,0.1,0.0,1,$3533333,Traded,1
461,Luis Rivas\rivaslu01,22,MIN,93,346,-9,2,-1,-8,2,-14,-1.4,13,-1,-0.2,.485,.491,0.7,-0.6,7,$240000,Amateur Free Agent,4
462,Juan Rivera\riverju01,23,NYY,28,91,-2,-1,0,0,-1,-4,-0.3,3,0,0.0,.488,.498,-0.1,-0.1,0,,Amateur Free Agent,79
463,Mariano Rivera\riverma01,32,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$9450000,Amateur Free Agent,1
464,Mike Rivera\rivermi02,25,DET,39,138,-8,0,-1,-1,2,-7,-0.7,5,-2,-0.2,.482,.496,-0.1,0.1,-1,$200000,Amateur Free Agent,2/D
465,Ruben Rivera\riverru01,28,TEX,69,186,-10,0,0,5,1,-3,-0.3,7,4,0.4,.496,.498,-0.1,0.7,-1,,Free Agency,8/D
466,Brian Roberts#\roberbr01,24,BAL,38,149,-6,1,0,2,0,-3,-0.3,6,3,0.2,.492,.498,0.1,0.2,1,,Amateur Draft,4/D
467,Willis Roberts\roberwi01,27,BAL,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$260000,Free Agency,1
468,John Rocker\rockejo01,27,TEX,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2500000,Traded,1
469,Fernando Rodney\rodnefe01,25,DET,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,1
470,Alex Rodriguez\rodrial01,26,TEX,162,725,52,5,-1,1,9,66,6.3,26,92,8.8,.539,.539,8.7,1.1,90,$22000000,Free Agency,*6
471,Francisco Rodriguez\rodrifr03,20,ANA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,/1
472,Ivan Rodriguez\rodriiv01,30,TEX,108,440,14,0,-2,-2,6,15,1.5,17,32,3.1,.514,.509,3.3,0.4,34,$9600000,Amateur Free Agent,2/D
473,Jose Rodriguez*\rodrijo04,27,MIN,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
474,Nerio Rodriguez\rodrine01,31,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
475,Ricardo Rodriguez*\rodriri03,24,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
476,Rich Rodriguez*\rodriri02,39,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$600000,Conditional Deal,1
